"gene","log2FC","pvalue","padj","pct.1","pct.2","method","contrast"
"Ralbp1",-1.30690369666994,7.22387386965161e-07,0.0142808762529143,0.272,0.287,"macrophage_FindMarkers","Sepsis vs Control"
"Ankrd13a",-0.778320935879505,7.23951287446436e-07,0.0143117930015286,0.186,0.119,"macrophage_FindMarkers","Sepsis vs Control"
"Rnaseh2a",-0.576870445590205,7.24490872784366e-07,0.0143224600640741,0.107,0.068,"macrophage_FindMarkers","Sepsis vs Control"
"Purb",-0.419071592945331,7.26494094171348e-07,0.0143620617476734,0.402,0.277,"macrophage_FindMarkers","Sepsis vs Control"
"Bsg",-0.237877331044373,7.30001415175547e-07,0.0144313979766054,0.577,0.405,"macrophage_FindMarkers","Sepsis vs Control"
"Fam117b",-0.688706159240291,7.34431378243055e-07,0.014518973916487,0.199,0.125,"macrophage_FindMarkers","Sepsis vs Control"
"Rab11fip5",-2.05481488787009,7.36832035350733e-07,0.0145664325068486,0.177,0.198,"macrophage_FindMarkers","Sepsis vs Control"
"Cbl",-0.544790997045993,7.52771256658608e-07,0.014881534972884,0.282,0.19,"macrophage_FindMarkers","Sepsis vs Control"
"Sgpp1",-1.6977364696336,7.61719362560703e-07,0.0150584300784625,0.128,0.164,"macrophage_FindMarkers","Sepsis vs Control"
"Rps6ka3",-0.624465272166642,7.90411011711873e-07,0.015625635290532,0.194,0.122,"macrophage_FindMarkers","Sepsis vs Control"
"Rasa1",-1.59074544451015,7.97203436420229e-07,0.0157599147345915,0.175,0.217,"macrophage_FindMarkers","Sepsis vs Control"
"Etfb",-0.318270371636917,8.03246891110262e-07,0.0158793877903588,0.515,0.345,"macrophage_FindMarkers","Sepsis vs Control"
"Fabp3",-0.488670547109485,8.17668279570045e-07,0.0161644842188202,0.212,0.14,"macrophage_FindMarkers","Sepsis vs Control"
"Scpep1",-1.37705888370732,8.20679324545724e-07,0.0162240095669444,0.272,0.289,"macrophage_FindMarkers","Sepsis vs Control"
"Adgre5",-1.11722286189341,8.21135866690409e-07,0.0162330349486027,0.293,0.317,"macrophage_FindMarkers","Sepsis vs Control"
"Ercc1",-0.453069877174422,8.21456557326035e-07,0.0162393746817784,0.114,0.064,"macrophage_FindMarkers","Sepsis vs Control"
"Ppp4r3b",-0.587748876191052,8.29946439996969e-07,0.0164072111723001,0.173,0.108,"macrophage_FindMarkers","Sepsis vs Control"
"Lbh",-1.54927141704148,8.34622207795971e-07,0.0164996464259185,0.136,0.181,"macrophage_FindMarkers","Sepsis vs Control"
"Tmx3",-0.603354598820445,8.38496282225688e-07,0.0165762330033196,0.142,0.088,"macrophage_FindMarkers","Sepsis vs Control"
"Znrf2",-0.598843505939123,8.51720029848472e-07,0.0168376532700744,0.177,0.11,"macrophage_FindMarkers","Sepsis vs Control"
"Kif1b",-0.776684876815766,8.59742738069495e-07,0.0169962541888959,0.245,0.161,"macrophage_FindMarkers","Sepsis vs Control"
"Vps28",-0.322565906642682,8.90481386497079e-07,0.0176039265296608,0.366,0.247,"macrophage_FindMarkers","Sepsis vs Control"
"Mgat4a",-0.435997007048283,9.01139099978892e-07,0.0178146188674827,0.128,0.078,"macrophage_FindMarkers","Sepsis vs Control"
"Slc38a2",0.0558012283103384,9.1147110385471e-07,0.0180188722521038,0.842,0.633,"macrophage_FindMarkers","Sepsis vs Control"
"Dnase2a",-0.638671148440457,9.46315662962673e-07,0.0187077143411091,0.293,0.196,"macrophage_FindMarkers","Sepsis vs Control"
"Nelfb",-0.679271823168123,9.46574893184223e-07,0.0187128390633589,0.113,0.064,"macrophage_FindMarkers","Sepsis vs Control"
"Plekho1",-0.32809173669034,9.58137869571694e-07,0.0189414275435628,0.469,0.324,"macrophage_FindMarkers","Sepsis vs Control"
"Iqgap2",-1.7463371006098,9.68534180756488e-07,0.019146952219375,0.177,0.215,"macrophage_FindMarkers","Sepsis vs Control"
"Zfp36l1",-0.125500611246435,9.71360741282593e-07,0.0192028304944156,0.656,0.476,"macrophage_FindMarkers","Sepsis vs Control"
"Osbpl11",-0.460651417068848,9.72346822781702e-07,0.0192223243395715,0.181,0.112,"macrophage_FindMarkers","Sepsis vs Control"
"Cops7a",-0.379050461596039,9.75638230350257e-07,0.0192873921757942,0.103,0.06,"macrophage_FindMarkers","Sepsis vs Control"
"Myl12b",-0.262476338964686,9.84607920667168e-07,0.0194647139836692,0.547,0.379,"macrophage_FindMarkers","Sepsis vs Control"
"Tmem86a",-1.89847813909986,9.96910493577729e-07,0.0197079235475381,0.09,0.129,"macrophage_FindMarkers","Sepsis vs Control"
"Smad4",-0.494554836996348,1.00387885932297e-06,0.0198456811699558,0.175,0.111,"macrophage_FindMarkers","Sepsis vs Control"
"Prpf8",-0.527452942479766,1.02259831441463e-06,0.0202157460776629,0.174,0.111,"macrophage_FindMarkers","Sepsis vs Control"
"Smim14",-1.29689513520968,1.03742809697405e-06,0.0205089160490801,0.249,0.274,"macrophage_FindMarkers","Sepsis vs Control"
"Lpp",-0.734168215084921,1.0714660254426e-06,0.0211818118569747,0.137,0.084,"macrophage_FindMarkers","Sepsis vs Control"
"Dync1h1",-0.655215232990808,1.0797559594678e-06,0.0213456955627189,0.284,0.197,"macrophage_FindMarkers","Sepsis vs Control"
"Armc1",-0.552435064170009,1.099058822936e-06,0.0217272938706217,0.134,0.078,"macrophage_FindMarkers","Sepsis vs Control"
"Rrp36",-0.451744407229921,1.12641814469062e-06,0.0222681603023889,0.103,0.061,"macrophage_FindMarkers","Sepsis vs Control"
"Cd53",-0.190686280069807,1.12770826673374e-06,0.0222936647250593,0.617,0.44,"macrophage_FindMarkers","Sepsis vs Control"
"Ifrd1",0.130092609146566,1.15385213025168e-06,0.0228105027629454,0.863,0.696,"macrophage_FindMarkers","Sepsis vs Control"
"Tap2",-0.84937713846423,1.16543829961063e-06,0.0230395497450025,0.158,0.1,"macrophage_FindMarkers","Sepsis vs Control"
"Cd33",-1.49008022973494,1.16875198092837e-06,0.0231050579109729,0.136,0.173,"macrophage_FindMarkers","Sepsis vs Control"
"Rock1",-0.467109925915714,1.17909718583023e-06,0.0233095722666778,0.417,0.288,"macrophage_FindMarkers","Sepsis vs Control"
"Pold3",-0.424476537914011,1.19670351807005e-06,0.0236576318487268,0.119,0.071,"macrophage_FindMarkers","Sepsis vs Control"
"Ncaph2",-0.545117165165644,1.21686864500449e-06,0.0240562762430938,0.122,0.072,"macrophage_FindMarkers","Sepsis vs Control"
"Cmtm7",-0.230400144377123,1.22808611468516e-06,0.0242780344012108,0.499,0.334,"macrophage_FindMarkers","Sepsis vs Control"
"Tob1",-0.370060677336036,1.26272948534231e-06,0.024962899195732,0.282,0.2,"macrophage_FindMarkers","Sepsis vs Control"
"Capzb",-0.142117840270774,1.27812491484294e-06,0.02526725144153,0.653,0.465,"macrophage_FindMarkers","Sepsis vs Control"
"Mrps9",-0.382094855681795,1.2827498924842e-06,0.0253586826245202,0.127,0.079,"macrophage_FindMarkers","Sepsis vs Control"
"Polb",-0.380294146619769,1.28422559627179e-06,0.0253878558126969,0.18,0.119,"macrophage_FindMarkers","Sepsis vs Control"
"Dctpp1",-0.623409876344311,1.28763655662876e-06,0.025455287087994,0.179,0.111,"macrophage_FindMarkers","Sepsis vs Control"
"Dlgap4",-0.626038807198617,1.30341468019505e-06,0.0257672048127759,0.252,0.165,"macrophage_FindMarkers","Sepsis vs Control"
"Nkap",-0.387455316546563,1.30829679143996e-06,0.0258637192699766,0.121,0.07,"macrophage_FindMarkers","Sepsis vs Control"
"Sparc",-0.619420204001429,1.32498160930942e-06,0.026193561434438,0.248,0.167,"macrophage_FindMarkers","Sepsis vs Control"
"Sap30l",-0.45401547676103,1.34378582238818e-06,0.0265653019227919,0.232,0.153,"macrophage_FindMarkers","Sepsis vs Control"
"Wwp2",-0.737002174490168,1.35387663332111e-06,0.0267647871641249,0.122,0.079,"macrophage_FindMarkers","Sepsis vs Control"
"Snx2",-0.230320769045663,1.36354901309155e-06,0.0269560004398068,0.542,0.364,"macrophage_FindMarkers","Sepsis vs Control"
"Cnppd1",-0.480726996183031,1.41176157602664e-06,0.0279091145964706,0.276,0.177,"macrophage_FindMarkers","Sepsis vs Control"
"Nin",-0.323163280250472,1.44800591429821e-06,0.0286256289197614,0.122,0.068,"macrophage_FindMarkers","Sepsis vs Control"
"Ndufs2",-0.518814521229515,1.49657880133664e-06,0.0295858663236241,0.319,0.22,"macrophage_FindMarkers","Sepsis vs Control"
"Gdf15",-0.129298503673445,1.5151305914082e-06,0.0299526166615487,0.276,0.197,"macrophage_FindMarkers","Sepsis vs Control"
"Pdgfb",-0.0800409316342635,1.58691085282498e-06,0.031371640649497,0.238,0.173,"macrophage_FindMarkers","Sepsis vs Control"
"1700021F05Rik",-0.320793257609935,1.59813585841531e-06,0.0315935477850123,0.103,0.062,"macrophage_FindMarkers","Sepsis vs Control"
"Reps2",-2.02079068230979,1.61297589511111e-06,0.0318869204704514,0.121,0.162,"macrophage_FindMarkers","Sepsis vs Control"
"Fndc7",0.336893497439152,1.64003254214179e-06,0.032421803325601,0.101,0.064,"macrophage_FindMarkers","Sepsis vs Control"
"Dpm2",-0.487382089064808,1.64564842706299e-06,0.0325328237546083,0.233,0.15,"macrophage_FindMarkers","Sepsis vs Control"
"Erlec1",-0.327649378264018,1.65610409202318e-06,0.0327395217952062,0.101,0.06,"macrophage_FindMarkers","Sepsis vs Control"
"Psme1",-0.133410149440449,1.66632131064902e-06,0.0329415059902205,0.576,0.412,"macrophage_FindMarkers","Sepsis vs Control"
"Ptov1",-1.73503004975664,1.70233302069126e-06,0.0336534214860455,0.17,0.204,"macrophage_FindMarkers","Sepsis vs Control"
"Ebp",-0.478058568705552,1.74220159056134e-06,0.0344415832438071,0.293,0.194,"macrophage_FindMarkers","Sepsis vs Control"
"Gtf3a",-0.518906593420859,1.74750071450853e-06,0.0345463416251192,0.175,0.112,"macrophage_FindMarkers","Sepsis vs Control"
"Sesn1",-1.50786994281892,1.82342310933276e-06,0.0360472514483993,0.125,0.162,"macrophage_FindMarkers","Sepsis vs Control"
"Dlg1",-0.46570394696696,1.82685850596406e-06,0.0361151658044034,0.103,0.059,"macrophage_FindMarkers","Sepsis vs Control"
"Map3k2",-0.63558202058742,1.86240534498582e-06,0.0368178912650246,0.199,0.128,"macrophage_FindMarkers","Sepsis vs Control"
"Ubr5",-0.74152412403373,1.87360276428607e-06,0.0370392530471713,0.247,0.17,"macrophage_FindMarkers","Sepsis vs Control"
"Snu13",-0.232984962623482,1.89424620209202e-06,0.0374473531691571,0.661,0.459,"macrophage_FindMarkers","Sepsis vs Control"
"Phf14",-0.486393599120065,1.95137972135646e-06,0.0385768257114958,0.187,0.124,"macrophage_FindMarkers","Sepsis vs Control"
"Dcaf12",-0.621650811992154,1.96065386708521e-06,0.0387601662984074,0.147,0.094,"macrophage_FindMarkers","Sepsis vs Control"
"Runx1",-0.516818624969933,1.96986365126975e-06,0.0389422345219518,0.661,0.584,"macrophage_FindMarkers","Sepsis vs Control"
"Uqcrfs1",-0.502419482869648,1.98422439976001e-06,0.0392261321588557,0.362,0.243,"macrophage_FindMarkers","Sepsis vs Control"
"Atp5g2",-0.449203657037135,1.99310750202521e-06,0.0394017422075365,0.698,0.622,"macrophage_FindMarkers","Sepsis vs Control"
"Prcp",-0.966100341735882,2.01041426924666e-06,0.0397438796887371,0.267,0.296,"macrophage_FindMarkers","Sepsis vs Control"
"Cbx3",-0.635825722922526,2.0158037292838e-06,0.0398504239242115,0.275,0.186,"macrophage_FindMarkers","Sepsis vs Control"
"Dusp6",-0.312566373720992,2.03505200083115e-06,0.040230943004431,0.29,0.206,"macrophage_FindMarkers","Sepsis vs Control"
"Eng",-0.152106326329848,2.03897305696187e-06,0.0403084583630792,0.146,0.087,"macrophage_FindMarkers","Sepsis vs Control"
"Cdkn1a",0.0259170883809792,2.05728830564029e-06,0.0406705325142028,0.857,0.646,"macrophage_FindMarkers","Sepsis vs Control"
"Dusp22",-1.95221716217906,2.0712150162011e-06,0.0409458496552796,0.081,0.115,"macrophage_FindMarkers","Sepsis vs Control"
"Mob2",-0.804347818225586,2.084926895724e-06,0.0412169198015677,0.122,0.082,"macrophage_FindMarkers","Sepsis vs Control"
"Sbds",-0.464559319095402,2.0956860390412e-06,0.0414296173058055,0.3,0.197,"macrophage_FindMarkers","Sepsis vs Control"
"1600002K03Rik",-0.497299592791317,2.15827487717483e-06,0.0426669360468693,0.152,0.093,"macrophage_FindMarkers","Sepsis vs Control"
"Ilf3",-0.699333172752326,2.1779838726747e-06,0.0430565631789062,0.224,0.145,"macrophage_FindMarkers","Sepsis vs Control"
"Fam122a",-0.0625956016801055,2.23786654909987e-06,0.0442403838091554,0.148,0.092,"macrophage_FindMarkers","Sepsis vs Control"
"Erp29",-0.0503840861292206,2.24161480943703e-06,0.0443144831677606,0.716,0.538,"macrophage_FindMarkers","Sepsis vs Control"
"Aggf1",-0.49737027677955,2.24541326987353e-06,0.0443895749321298,0.13,0.079,"macrophage_FindMarkers","Sepsis vs Control"
"Ergic2",-0.510588453624661,2.27896888262517e-06,0.0450529358406169,0.203,0.137,"macrophage_FindMarkers","Sepsis vs Control"
"Oxa1l",-0.530502403776606,2.28371110061558e-06,0.0451466847480693,0.136,0.085,"macrophage_FindMarkers","Sepsis vs Control"
"Etv1",-1.77812774328329,2.2839271185197e-06,0.045150955206016,0.099,0.141,"macrophage_FindMarkers","Sepsis vs Control"
"Hnrnpul1",-0.542378723815135,2.28773993591503e-06,0.0452263307931041,0.232,0.15,"macrophage_FindMarkers","Sepsis vs Control"
"Cpsf3",-0.609732959857066,2.35024681874883e-06,0.0464620293598456,0.137,0.088,"macrophage_FindMarkers","Sepsis vs Control"
"Mrpl24",-0.494383787349373,2.4140213728856e-06,0.0477227885205755,0.322,0.222,"macrophage_FindMarkers","Sepsis vs Control"
"1500015A07Rik",0.112597050660683,2.49084036482389e-06,0.0492414231722035,0.106,0.057,"macrophage_FindMarkers","Sepsis vs Control"
"Clcn4",-0.511716033714775,2.54756576272085e-06,0.0503628275632285,0.219,0.144,"macrophage_FindMarkers","Sepsis vs Control"
"Med30",-0.457538110096047,2.62629330633159e-06,0.0519191923728691,0.164,0.107,"macrophage_FindMarkers","Sepsis vs Control"
"Ptpn11",-0.786673154192154,2.69300218001495e-06,0.0532379600967155,0.134,0.085,"macrophage_FindMarkers","Sepsis vs Control"
"Vcpip1",-0.507609520321362,2.72455430218361e-06,0.0538617139998678,0.174,0.109,"macrophage_FindMarkers","Sepsis vs Control"
"Csnk1a1",-0.396605199542267,2.77914422156937e-06,0.0549409021162049,0.557,0.387,"macrophage_FindMarkers","Sepsis vs Control"
"Anp32e",-0.536159309840976,2.83389938965059e-06,0.0560233570340025,0.317,0.21,"macrophage_FindMarkers","Sepsis vs Control"
"Clcn5",-0.671249779294079,2.90048579766247e-06,0.0573397037339893,0.149,0.09,"macrophage_FindMarkers","Sepsis vs Control"
"Wdr44",-0.440261173521292,2.90224095549553e-06,0.0573744014491911,0.138,0.087,"macrophage_FindMarkers","Sepsis vs Control"
"Nucb1",-0.68532629580163,2.9162901811266e-06,0.0576521405906918,0.277,0.19,"macrophage_FindMarkers","Sepsis vs Control"
"Acadl",-0.525420535031377,2.92448907171543e-06,0.0578142244587423,0.238,0.162,"macrophage_FindMarkers","Sepsis vs Control"
"Zfand5",-0.24455532517591,2.9339971427174e-06,0.0580021895143803,0.907,0.796,"macrophage_FindMarkers","Sepsis vs Control"
"Coro7",-0.55779259667771,2.9988540308415e-06,0.0592843453357056,0.134,0.083,"macrophage_FindMarkers","Sepsis vs Control"
"Btg1",0.146943692211277,3.06097895840899e-06,0.0605124930287873,0.857,0.666,"macrophage_FindMarkers","Sepsis vs Control"
"Antxr2",-0.51300806468779,3.07007454931039e-06,0.0606923037653171,0.171,0.116,"macrophage_FindMarkers","Sepsis vs Control"
"Cwf19l2",-0.58034356535018,3.10770352479966e-06,0.0614361909817645,0.134,0.087,"macrophage_FindMarkers","Sepsis vs Control"
"Tmem30a",-0.681887631596328,3.11545941570765e-06,0.0615895171891246,0.218,0.143,"macrophage_FindMarkers","Sepsis vs Control"
"Hcfc1",-0.595776060085355,3.12027982377998e-06,0.0616848118363064,0.104,0.061,"macrophage_FindMarkers","Sepsis vs Control"
"Col4a3bp",-0.511240434014487,3.13521740923598e-06,0.0619801129631862,0.162,0.101,"macrophage_FindMarkers","Sepsis vs Control"
"Rbbp8",-0.326801046586173,3.15576744678313e-06,0.0623863666554557,0.249,0.163,"macrophage_FindMarkers","Sepsis vs Control"
"Cic",-0.677347309550129,3.1802242901149e-06,0.0628698539912814,0.213,0.145,"macrophage_FindMarkers","Sepsis vs Control"
"Dusp23",-0.370042382862297,3.21926192371519e-06,0.0636415889699257,0.1,0.06,"macrophage_FindMarkers","Sepsis vs Control"
"Plcl2",-0.534051545179238,3.23833595304317e-06,0.0640186634557104,0.143,0.092,"macrophage_FindMarkers","Sepsis vs Control"
"Arid2",-0.477398080432678,3.30150478103612e-06,0.0652674480163031,0.108,0.065,"macrophage_FindMarkers","Sepsis vs Control"
"B9d2",-0.598189924759559,3.32051660142429e-06,0.0656432926935568,0.108,0.067,"macrophage_FindMarkers","Sepsis vs Control"
"Cnih1",-0.421039545428693,3.34577709714217e-06,0.0661426674334035,0.142,0.087,"macrophage_FindMarkers","Sepsis vs Control"
"Rassf5",-0.421746519420727,3.34755154789528e-06,0.0661777465503417,0.107,0.063,"macrophage_FindMarkers","Sepsis vs Control"
"Lipa",-1.28653487809362,3.38678548988182e-06,0.0669533623494738,0.27,0.291,"macrophage_FindMarkers","Sepsis vs Control"
"Spg21",-0.62793007398409,3.4443877931917e-06,0.0680921022836066,0.242,0.157,"macrophage_FindMarkers","Sepsis vs Control"
"Sgpl1",-0.786275835006761,3.55068806262529e-06,0.0701935523100394,0.254,0.172,"macrophage_FindMarkers","Sepsis vs Control"
"Uqcc3",-0.616620968426832,3.60918349600619e-06,0.0713499485325464,0.262,0.173,"macrophage_FindMarkers","Sepsis vs Control"
"Fbxo6",-0.258984192360833,3.63074877594041e-06,0.071776272551566,0.11,0.067,"macrophage_FindMarkers","Sepsis vs Control"
"Rlim",-0.331823716383629,3.63749177110542e-06,0.071909574822983,0.408,0.283,"macrophage_FindMarkers","Sepsis vs Control"
"Rab12",-0.604983329508761,3.64369327683924e-06,0.0720321723898349,0.164,0.107,"macrophage_FindMarkers","Sepsis vs Control"
"Ahcyl1",-0.703129524062229,3.91573857997083e-06,0.0774102359874433,0.111,0.069,"macrophage_FindMarkers","Sepsis vs Control"
"Vrk3",-0.64317879595822,3.94588031783397e-06,0.0780061080032597,0.106,0.065,"macrophage_FindMarkers","Sepsis vs Control"
"Nr2f6",-0.732570381159242,3.95496776282585e-06,0.0781857577033041,0.12,0.07,"macrophage_FindMarkers","Sepsis vs Control"
"Relb",-0.419376123039806,3.98062593118016e-06,0.0786929940335006,0.197,0.123,"macrophage_FindMarkers","Sepsis vs Control"
"Gdi2",-0.702125374892451,4.07668560514792e-06,0.0805919977281693,0.602,0.524,"macrophage_FindMarkers","Sepsis vs Control"
"Chd6",-1.54349251750849,4.19222701190541e-06,0.082876135798358,0.109,0.142,"macrophage_FindMarkers","Sepsis vs Control"
"Gab2",-0.726354971611664,4.22463811300309e-06,0.0835168708559581,0.109,0.066,"macrophage_FindMarkers","Sepsis vs Control"
"Exoc6b",-0.617553860730725,4.54204414306886e-06,0.0897916706643283,0.15,0.093,"macrophage_FindMarkers","Sepsis vs Control"
"Rsf1",-0.502173833621743,4.54530358018251e-06,0.0898561064766281,0.226,0.153,"macrophage_FindMarkers","Sepsis vs Control"
"Wasf2",-0.802714068887117,4.61291663135373e-06,0.0911927488852318,0.509,0.452,"macrophage_FindMarkers","Sepsis vs Control"
"Apaf1",-0.653493335915349,4.71597450796786e-06,0.0932301000480167,0.122,0.08,"macrophage_FindMarkers","Sepsis vs Control"
"U2surp",-0.514266676567535,4.74584846661371e-06,0.0938206783364864,0.348,0.235,"macrophage_FindMarkers","Sepsis vs Control"
"Hdac9",-0.167649553552786,4.77489631301949e-06,0.0943949252120823,0.101,0.057,"macrophage_FindMarkers","Sepsis vs Control"
"Tmem106b",-0.694947696859004,4.85530364936159e-06,0.0959844978442293,0.1,0.065,"macrophage_FindMarkers","Sepsis vs Control"
"Arid4b",-0.420958483023079,4.86241748879175e-06,0.0961251313359241,0.349,0.244,"macrophage_FindMarkers","Sepsis vs Control"
"Rtf1",-0.453238065306784,4.8694695579931e-06,0.0962645436919656,0.308,0.205,"macrophage_FindMarkers","Sepsis vs Control"
"B2m",0.114168891479935,4.94650771734778e-06,0.0977875110642483,0.919,0.812,"macrophage_FindMarkers","Sepsis vs Control"
"Atp5j2",-0.0280324455743213,5.13528786790133e-06,0.101519505860541,0.784,0.61,"macrophage_FindMarkers","Sepsis vs Control"
"Frg1",-0.352723290956606,5.18045977378616e-06,0.102412509267979,0.22,0.143,"macrophage_FindMarkers","Sepsis vs Control"
"Rnf138",-0.432208374601002,5.1894111376186e-06,0.102589468779582,0.118,0.074,"macrophage_FindMarkers","Sepsis vs Control"
"Tnrc18",-0.6802117866641,5.20100234643635e-06,0.1028186153867,0.176,0.114,"macrophage_FindMarkers","Sepsis vs Control"
"Ctcf",-0.567139471268343,5.24980215699633e-06,0.10378333884166,0.211,0.143,"macrophage_FindMarkers","Sepsis vs Control"
"Yeats4",-0.527581561626408,5.3219545750571e-06,0.105209719994304,0.269,0.181,"macrophage_FindMarkers","Sepsis vs Control"
"Pip4k2a",-1.29102619855707,5.41939108378605e-06,0.107135942335366,0.319,0.322,"macrophage_FindMarkers","Sepsis vs Control"
"Psme4",-0.546680165110287,5.52567950973233e-06,0.109237158227898,0.194,0.132,"macrophage_FindMarkers","Sepsis vs Control"
"Ctdspl2",-0.709391529343538,5.71051419077696e-06,0.11289115503747,0.113,0.071,"macrophage_FindMarkers","Sepsis vs Control"
"Mrpl48",-0.5859219593032,5.71524392151148e-06,0.112984657084361,0.223,0.144,"macrophage_FindMarkers","Sepsis vs Control"
"Mylip",-0.408675116453227,5.73602021209939e-06,0.113395383572993,0.374,0.257,"macrophage_FindMarkers","Sepsis vs Control"
"Slc23a2",-0.664393636410337,5.75242704903472e-06,0.113719730332367,0.103,0.06,"macrophage_FindMarkers","Sepsis vs Control"
"Anapc5",-0.558137872266645,5.86774271259201e-06,0.115999405685231,0.277,0.19,"macrophage_FindMarkers","Sepsis vs Control"
"4930589L23Rik",-0.0985738012185875,5.88587813887898e-06,0.116357924927499,0.112,0.077,"macrophage_FindMarkers","Sepsis vs Control"
"Sdc3",-0.58525026105871,5.89585021348878e-06,0.11655506287046,0.33,0.219,"macrophage_FindMarkers","Sepsis vs Control"
"Mrpl3",-0.398092168989256,5.95893703461011e-06,0.117802226237207,0.15,0.096,"macrophage_FindMarkers","Sepsis vs Control"
"Igsf8",-0.461060491563643,6.06561928134207e-06,0.119911227572851,0.144,0.094,"macrophage_FindMarkers","Sepsis vs Control"
"Supt20",-0.591318474720743,6.46041208611706e-06,0.127715886530448,0.144,0.093,"macrophage_FindMarkers","Sepsis vs Control"
"Drap1",-0.275045573058367,6.58668121395688e-06,0.130212100918714,0.568,0.387,"macrophage_FindMarkers","Sepsis vs Control"
"Csk",-0.551904840068727,6.76991615321197e-06,0.133834472432847,0.288,0.193,"macrophage_FindMarkers","Sepsis vs Control"
"Tmem134",-0.477705935019193,6.97506364062303e-06,0.137890033111477,0.359,0.242,"macrophage_FindMarkers","Sepsis vs Control"
"Sept8",-0.658611529058812,7.13789075818179e-06,0.141108962398496,0.127,0.084,"macrophage_FindMarkers","Sepsis vs Control"
"Paip1",-0.654913456223446,7.3179343799534e-06,0.144668244757299,0.123,0.078,"macrophage_FindMarkers","Sepsis vs Control"
"Nucks1",-0.552660564916814,7.37496713906544e-06,0.145795725372185,0.352,0.236,"macrophage_FindMarkers","Sepsis vs Control"
"Tmem109",-0.809546556995288,7.40199945157387e-06,0.146330127158164,0.219,0.148,"macrophage_FindMarkers","Sepsis vs Control"
"Pkn1",-0.786339707091693,7.41086859416343e-06,0.146505461238017,0.327,0.222,"macrophage_FindMarkers","Sepsis vs Control"
"Foxp1",-0.338473587961563,7.4181694935022e-06,0.146649792717045,0.521,0.372,"macrophage_FindMarkers","Sepsis vs Control"
"Dip2b",-1.89946637495229,7.51356905269825e-06,0.148535746602792,0.116,0.15,"macrophage_FindMarkers","Sepsis vs Control"
"Ralgps2",-2.08403549610991,7.58330476661348e-06,0.149914351931182,0.073,0.112,"macrophage_FindMarkers","Sepsis vs Control"
"Vgll4",-0.38370975131145,7.61115227973042e-06,0.150464869417991,0.161,0.107,"macrophage_FindMarkers","Sepsis vs Control"
"Hint1",0.07248757926136,7.61308972298363e-06,0.150503170733663,0.764,0.648,"macrophage_FindMarkers","Sepsis vs Control"
"Morc3",-0.571782919129157,7.79377604462806e-06,0.154075158626252,0.258,0.18,"macrophage_FindMarkers","Sepsis vs Control"
"Ubl5",-0.0956289392872414,7.92939908268666e-06,0.156756290465633,0.709,0.522,"macrophage_FindMarkers","Sepsis vs Control"
"Sdha",-0.875781053974813,8.35684556479835e-06,0.165206479970499,0.229,0.156,"macrophage_FindMarkers","Sepsis vs Control"
"Odr4",-0.533730249979234,8.38194424571791e-06,0.165702655793597,0.175,0.116,"macrophage_FindMarkers","Sepsis vs Control"
"Hmgn1",-0.38344830698222,8.41944417494653e-06,0.166443991894518,0.409,0.283,"macrophage_FindMarkers","Sepsis vs Control"
"Cnot8",-0.716716936114195,8.57132017151745e-06,0.169446428470728,0.12,0.074,"macrophage_FindMarkers","Sepsis vs Control"
"Ccdc88a",-0.691569905583443,8.67261828755074e-06,0.171448990926591,0.216,0.146,"macrophage_FindMarkers","Sepsis vs Control"
"Zfp800",-0.561706592242967,8.81213160717967e-06,0.174207029742335,0.121,0.075,"macrophage_FindMarkers","Sepsis vs Control"
"Rab10os",-0.420696532025055,8.83588779339619e-06,0.174676665787649,0.248,0.179,"macrophage_FindMarkers","Sepsis vs Control"
"Sipa1",-0.856846925370446,8.88777914730125e-06,0.175702505962998,0.233,0.161,"macrophage_FindMarkers","Sepsis vs Control"
"Dcxr",-0.463653888054901,9.24007310553796e-06,0.18266700522338,0.236,0.155,"macrophage_FindMarkers","Sepsis vs Control"
"Bcl10",-0.320256048487757,9.27190148230687e-06,0.183296220403724,0.563,0.393,"macrophage_FindMarkers","Sepsis vs Control"
"Hook3",-0.503601836145689,9.54177270004364e-06,0.188631304507163,0.245,0.167,"macrophage_FindMarkers","Sepsis vs Control"
"Brd1",-0.607303696849099,9.74355437963833e-06,0.19262032653107,0.297,0.21,"macrophage_FindMarkers","Sepsis vs Control"
"Ncoa2",-0.616640560933819,9.84287553276527e-06,0.194583806407237,0.114,0.071,"macrophage_FindMarkers","Sepsis vs Control"
"Lpin2",-0.803941618714301,9.88949617469035e-06,0.195505449877453,0.134,0.088,"macrophage_FindMarkers","Sepsis vs Control"
"Cdc42bpb",-0.549960055512588,9.95341600284095e-06,0.196769080960163,0.126,0.08,"macrophage_FindMarkers","Sepsis vs Control"
"Herc2",-0.730187732144668,1.00663403798425e-05,0.199001482969106,0.146,0.097,"macrophage_FindMarkers","Sepsis vs Control"
"Vps35l",-0.900361013709112,1.02484373699982e-05,0.202601358367494,0.121,0.079,"macrophage_FindMarkers","Sepsis vs Control"
"Phip",-0.65278107581959,1.04844918166692e-05,0.207267918723733,0.252,0.178,"macrophage_FindMarkers","Sepsis vs Control"
"Glmp",-0.728502022213184,1.05965022802528e-05,0.209482253578318,0.267,0.182,"macrophage_FindMarkers","Sepsis vs Control"
"Chmp6",-0.598432264872123,1.08771039938943e-05,0.215029468855297,0.124,0.081,"macrophage_FindMarkers","Sepsis vs Control"
