"gene","log2FC","pvalue","padj","pct.1","pct.2","method","contrast"
"Ppp1r12a",-0.0872390627473059,0.00186295347600562,1,0.353,0.283,"macrophage_FindMarkers","Sepsis vs Sham"
"Parp2",-0.857258781637165,0.00188848838627281,1,0.117,0.145,"macrophage_FindMarkers","Sepsis vs Sham"
"Ranbp3",-0.0133720706407892,0.00188879583440879,1,0.115,0.083,"macrophage_FindMarkers","Sepsis vs Sham"
"Taf12",0.0174789030400109,0.00189730067929178,1,0.206,0.158,"macrophage_FindMarkers","Sepsis vs Sham"
"Paip1",-0.854897780041703,0.0019012342236123,1,0.123,0.149,"macrophage_FindMarkers","Sepsis vs Sham"
"Spag7",-0.0786879440827679,0.00190462273520174,1,0.278,0.222,"macrophage_FindMarkers","Sepsis vs Sham"
"Gadd45g",0.0815575864332421,0.00193026208278746,1,0.699,0.588,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc9a3r2",0.347467944480522,0.00193421890325386,1,0.1,0.075,"macrophage_FindMarkers","Sepsis vs Sham"
"Ramac",-0.621317393121672,0.00194644280862791,1,0.217,0.238,"macrophage_FindMarkers","Sepsis vs Sham"
"Bc1",-0.262083985648928,0.00195555399055815,1,0.116,0.084,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc26a2",0.201267609859228,0.00196930210191277,1,0.102,0.074,"macrophage_FindMarkers","Sepsis vs Sham"
"Cxcr4",-0.674477974542399,0.0019757945934931,1,0.217,0.245,"macrophage_FindMarkers","Sepsis vs Sham"
"Mpv17l2",0.0724096190382504,0.00199668826918612,1,0.149,0.112,"macrophage_FindMarkers","Sepsis vs Sham"
"Pak2",-0.386579918350079,0.00200314932876458,1,0.451,0.466,"macrophage_FindMarkers","Sepsis vs Sham"
"Sptlc1",0.00349065864613785,0.00201132074610022,1,0.124,0.092,"macrophage_FindMarkers","Sepsis vs Sham"
"Dennd1b",-0.771776034198203,0.00201610448028067,1,0.124,0.151,"macrophage_FindMarkers","Sepsis vs Sham"
"Atp5j",0.0151367288165698,0.00203067129931759,1,0.741,0.655,"macrophage_FindMarkers","Sepsis vs Sham"
"Srek1ip1",-0.690974402435121,0.00204150154439427,1,0.098,0.125,"macrophage_FindMarkers","Sepsis vs Sham"
"Hps4",-0.899376275318452,0.00204315247833056,1,0.084,0.109,"macrophage_FindMarkers","Sepsis vs Sham"
"Dnmt3a",-1.07195705220665,0.0020534781140649,1,0.107,0.133,"macrophage_FindMarkers","Sepsis vs Sham"
"Gns",-0.698916049820253,0.00206645299646505,1,0.381,0.394,"macrophage_FindMarkers","Sepsis vs Sham"
"Eif3d",-0.15003745511522,0.00207513552868636,1,0.392,0.323,"macrophage_FindMarkers","Sepsis vs Sham"
"Rhot1",-0.046306307987821,0.00207966293001124,1,0.111,0.084,"macrophage_FindMarkers","Sepsis vs Sham"
"Kdm6b",-0.476775947901772,0.00208876980870836,1,0.595,0.587,"macrophage_FindMarkers","Sepsis vs Sham"
"Pcbd2",-0.503264601764153,0.00209173829351372,1,0.278,0.294,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc43a2",-0.828347970987201,0.0021006533876055,1,0.265,0.285,"macrophage_FindMarkers","Sepsis vs Sham"
"Lat2",-0.544204851108543,0.00210237713758649,1,0.218,0.245,"macrophage_FindMarkers","Sepsis vs Sham"
"Tcea1",-0.0565217952126964,0.00211627213473382,1,0.333,0.267,"macrophage_FindMarkers","Sepsis vs Sham"
"Reep5",0.0765245984652305,0.00211641079775228,1,0.687,0.64,"macrophage_FindMarkers","Sepsis vs Sham"
"Dph3",0.0349206983219787,0.00212387104664205,1,0.333,0.274,"macrophage_FindMarkers","Sepsis vs Sham"
"Galk1",-0.203589176687119,0.00213881580473963,1,0.167,0.126,"macrophage_FindMarkers","Sepsis vs Sham"
"Cd164",-0.639922896436812,0.00215530054719466,1,0.273,0.295,"macrophage_FindMarkers","Sepsis vs Sham"
"Tiprl",-0.583471986330776,0.00216023733238362,1,0.19,0.213,"macrophage_FindMarkers","Sepsis vs Sham"
"Ncor1",-0.589241651709244,0.00217478332923928,1,0.377,0.387,"macrophage_FindMarkers","Sepsis vs Sham"
"Msl1",-0.205438444171889,0.00217850777144597,1,0.199,0.153,"macrophage_FindMarkers","Sepsis vs Sham"
"Rere",-1.42387424636207,0.00218694820922846,1,0.087,0.116,"macrophage_FindMarkers","Sepsis vs Sham"
"Rab8a",-0.0584595392911714,0.00219733544430846,1,0.31,0.251,"macrophage_FindMarkers","Sepsis vs Sham"
"Golph3",-0.210446282431934,0.00220079077756061,1,0.245,0.191,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem140",-0.616450834397098,0.00220519655559515,1,0.087,0.113,"macrophage_FindMarkers","Sepsis vs Sham"
"Ptger4",0.0051675113092704,0.00220793156429602,1,0.316,0.266,"macrophage_FindMarkers","Sepsis vs Sham"
"Morc2a",0.0135560865219206,0.00225023979927286,1,0.118,0.09,"macrophage_FindMarkers","Sepsis vs Sham"
"Mdm4",-0.0215431433603901,0.00225827164499563,1,0.141,0.109,"macrophage_FindMarkers","Sepsis vs Sham"
"Slain2",-0.196853206666856,0.00229122374937688,1,0.154,0.118,"macrophage_FindMarkers","Sepsis vs Sham"
"Cyth4",-0.115078009894079,0.00231333946344374,1,0.69,0.61,"macrophage_FindMarkers","Sepsis vs Sham"
"Smad1",0.107706971293161,0.00231813534928455,1,0.156,0.117,"macrophage_FindMarkers","Sepsis vs Sham"
"Fabp3",-0.180243529369212,0.00232448836817917,1,0.212,0.174,"macrophage_FindMarkers","Sepsis vs Sham"
"Srpk1",-0.213147473854738,0.00233871378090555,1,0.179,0.138,"macrophage_FindMarkers","Sepsis vs Sham"
"Ash1l",-0.296119324829918,0.00236347367835113,1,0.288,0.236,"macrophage_FindMarkers","Sepsis vs Sham"
"Trip12",-0.28869165788697,0.00241760074080416,1,0.339,0.282,"macrophage_FindMarkers","Sepsis vs Sham"
"Eps15l1",-0.336441556618368,0.00243828668315576,1,0.114,0.085,"macrophage_FindMarkers","Sepsis vs Sham"
"Plekha2",-0.898802065551427,0.00244119758159743,1,0.121,0.151,"macrophage_FindMarkers","Sepsis vs Sham"
"2900093K20Rik",-0.165343636579982,0.00245874060568088,1,0.193,0.225,"macrophage_FindMarkers","Sepsis vs Sham"
"Nit1",-0.592548725074419,0.00246160212664217,1,0.084,0.111,"macrophage_FindMarkers","Sepsis vs Sham"
"Pdlim2",-0.856363321781176,0.00246211144549459,1,0.137,0.17,"macrophage_FindMarkers","Sepsis vs Sham"
"Acap2",-0.842605055623482,0.00247780870136654,1,0.195,0.218,"macrophage_FindMarkers","Sepsis vs Sham"
"Tmem173",-0.850280550035295,0.00248113391087842,1,0.131,0.155,"macrophage_FindMarkers","Sepsis vs Sham"
"Stx5a",0.0922763242164684,0.0024948809728686,1,0.224,0.179,"macrophage_FindMarkers","Sepsis vs Sham"
"Cdc40",0.00345688483593154,0.00250285059261301,1,0.184,0.141,"macrophage_FindMarkers","Sepsis vs Sham"
"Arid1a",-0.707045450701678,0.00250342851380193,1,0.28,0.298,"macrophage_FindMarkers","Sepsis vs Sham"
"Nampt",-0.282197700042636,0.00251111175033786,1,0.329,0.266,"macrophage_FindMarkers","Sepsis vs Sham"
"Isyna1",0.0025005463878518,0.00252199618573612,1,0.133,0.103,"macrophage_FindMarkers","Sepsis vs Sham"
"Sgta",-0.167659454521253,0.00252470324162181,1,0.286,0.223,"macrophage_FindMarkers","Sepsis vs Sham"
"Dars",-0.013755373970215,0.00253617762772299,1,0.159,0.123,"macrophage_FindMarkers","Sepsis vs Sham"
"Tnks2",-0.226558121300619,0.00253925333962347,1,0.175,0.137,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp869",-0.304657524796181,0.00258647384686708,1,0.211,0.25,"macrophage_FindMarkers","Sepsis vs Sham"
"Elf2",-0.0768874712235006,0.00259992451741278,1,0.368,0.295,"macrophage_FindMarkers","Sepsis vs Sham"
"Ppp1r21",-0.168171198484044,0.00261218642864114,1,0.297,0.238,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp592",0.110656680323443,0.00261735526924171,1,0.128,0.097,"macrophage_FindMarkers","Sepsis vs Sham"
"Yipf1",-0.608577686876121,0.00261768227282173,1,0.205,0.225,"macrophage_FindMarkers","Sepsis vs Sham"
"Atp5b",0.0524446737321056,0.00261871866011912,1,0.672,0.62,"macrophage_FindMarkers","Sepsis vs Sham"
"Rassf5",-0.878427764139645,0.00262508286118475,1,0.107,0.137,"macrophage_FindMarkers","Sepsis vs Sham"
"Arpc1a",-0.54209051493335,0.0026420192000224,1,0.293,0.308,"macrophage_FindMarkers","Sepsis vs Sham"
"Smarcad1",-0.118093429249657,0.00268692187798968,1,0.142,0.109,"macrophage_FindMarkers","Sepsis vs Sham"
"Sbno2",-0.443591524545033,0.00268912920014591,1,0.457,0.37,"macrophage_FindMarkers","Sepsis vs Sham"
"Ap1s2",0.146119132757465,0.00269617837955704,1,0.294,0.242,"macrophage_FindMarkers","Sepsis vs Sham"
"Emc3",-0.0500222048046612,0.00272895158760467,1,0.267,0.211,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp467",-0.839628771102737,0.00273166057820155,1,0.139,0.167,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp608",-0.207185384756166,0.00273732889040555,1,0.144,0.117,"macrophage_FindMarkers","Sepsis vs Sham"
"Acot13",-0.490469256954524,0.00273753692095325,1,0.171,0.198,"macrophage_FindMarkers","Sepsis vs Sham"
"Rpl36a",0.111981199952641,0.00274087855031597,1,0.837,0.801,"macrophage_FindMarkers","Sepsis vs Sham"
"Cdk9",-0.255819188990758,0.00276043902180501,1,0.392,0.325,"macrophage_FindMarkers","Sepsis vs Sham"
"Rbck1",-0.822598789730273,0.00277113331656327,1,0.177,0.203,"macrophage_FindMarkers","Sepsis vs Sham"
"Trappc5",-0.0013532052976144,0.00280683733848018,1,0.206,0.162,"macrophage_FindMarkers","Sepsis vs Sham"
"Inip",0.0973807797731894,0.00281595975624255,1,0.107,0.078,"macrophage_FindMarkers","Sepsis vs Sham"
"Med25",-0.031025061518092,0.00285229285417139,1,0.128,0.097,"macrophage_FindMarkers","Sepsis vs Sham"
"Ssb",-0.0130684571150457,0.00285943518279748,1,0.55,0.459,"macrophage_FindMarkers","Sepsis vs Sham"
"Dbf4",0.226484176387153,0.00286783340752233,1,0.103,0.076,"macrophage_FindMarkers","Sepsis vs Sham"
"Npepl1",-0.695668918809922,0.00289340104898814,1,0.202,0.219,"macrophage_FindMarkers","Sepsis vs Sham"
"Sh3pxd2a",-1.29416015032606,0.00292292775761334,1,0.082,0.111,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm49774",0.486909363534811,0.00293414651963815,1,0.101,0.076,"macrophage_FindMarkers","Sepsis vs Sham"
"Pikfyve",-0.169292891856943,0.00294143531273772,1,0.111,0.082,"macrophage_FindMarkers","Sepsis vs Sham"
"Bcl6",-0.185241285509878,0.00300107984239818,1,0.163,0.13,"macrophage_FindMarkers","Sepsis vs Sham"
"Gnai3",-0.159400574603948,0.00300110375977651,1,0.3,0.246,"macrophage_FindMarkers","Sepsis vs Sham"
"Mynn",-0.0536634753252057,0.00304221829563395,1,0.109,0.077,"macrophage_FindMarkers","Sepsis vs Sham"
"Asxl2",-1.0875859753897,0.00305877991847849,1,0.089,0.115,"macrophage_FindMarkers","Sepsis vs Sham"
"Cmklr1",-0.790932130563807,0.00306401659907138,1,0.192,0.219,"macrophage_FindMarkers","Sepsis vs Sham"
"Ubtf",-0.28041407265464,0.00309896587765533,1,0.238,0.193,"macrophage_FindMarkers","Sepsis vs Sham"
"Kat7",0.0504024776194871,0.00313825959973721,1,0.148,0.115,"macrophage_FindMarkers","Sepsis vs Sham"
"Cln8",-0.304639466982563,0.00317453694029058,1,0.374,0.307,"macrophage_FindMarkers","Sepsis vs Sham"
"Prkch",-0.751556956898331,0.00318199622538467,1,0.096,0.122,"macrophage_FindMarkers","Sepsis vs Sham"
"Fbxw2",0.0313662492355034,0.00318403020063127,1,0.253,0.205,"macrophage_FindMarkers","Sepsis vs Sham"
"Rabep1",-0.768284007144956,0.0031905388658451,1,0.192,0.219,"macrophage_FindMarkers","Sepsis vs Sham"
"Iffo2",-0.0870163451233759,0.00319301628333414,1,0.177,0.144,"macrophage_FindMarkers","Sepsis vs Sham"
"Spns1",-0.381402269992797,0.00320589491833033,1,0.156,0.12,"macrophage_FindMarkers","Sepsis vs Sham"
"Tsc22d2",-0.30455496080112,0.00322305401842818,1,0.343,0.285,"macrophage_FindMarkers","Sepsis vs Sham"
"Ddit3",0.0488485226079754,0.00326031075085408,1,0.37,0.311,"macrophage_FindMarkers","Sepsis vs Sham"
"Ggps1",0.229014234653302,0.0032737022363685,1,0.107,0.075,"macrophage_FindMarkers","Sepsis vs Sham"
"Oip5os1",-0.712710775204234,0.00331414055320182,1,0.204,0.226,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp710",-0.87641689436376,0.00331885209614639,1,0.156,0.179,"macrophage_FindMarkers","Sepsis vs Sham"
"Smg7",-0.0932431228391795,0.00332727597748249,1,0.144,0.11,"macrophage_FindMarkers","Sepsis vs Sham"
"Gnptg",0.0402224090399903,0.00332935093147971,1,0.158,0.119,"macrophage_FindMarkers","Sepsis vs Sham"
"Actr3",0.0676836411266355,0.00334237395505985,1,0.799,0.743,"macrophage_FindMarkers","Sepsis vs Sham"
"Bloc1s1",0.0156226856067341,0.00336617117075681,1,0.427,0.353,"macrophage_FindMarkers","Sepsis vs Sham"
"Mcrs1",-0.830389798887293,0.00340194196520138,1,0.117,0.14,"macrophage_FindMarkers","Sepsis vs Sham"
"Gtf2a2",-0.489522356149078,0.00340678057187226,1,0.291,0.304,"macrophage_FindMarkers","Sepsis vs Sham"
"Pnisr",-0.107818313148755,0.00343481906280645,1,0.192,0.156,"macrophage_FindMarkers","Sepsis vs Sham"
"Abhd16a",-0.842210185016893,0.0034372809736391,1,0.121,0.144,"macrophage_FindMarkers","Sepsis vs Sham"
"Nabp2",-0.119123016770176,0.00347619852443563,1,0.232,0.185,"macrophage_FindMarkers","Sepsis vs Sham"
"Rab32",0.0392049801423835,0.00350968270094276,1,0.124,0.094,"macrophage_FindMarkers","Sepsis vs Sham"
"Zmynd8",-0.981505744325803,0.00351275492302418,1,0.174,0.202,"macrophage_FindMarkers","Sepsis vs Sham"
"Gtf2b",-0.0336288563414612,0.00352293234609183,1,0.413,0.345,"macrophage_FindMarkers","Sepsis vs Sham"
"Nrbf2",0.0117440631562047,0.00352914647121919,1,0.18,0.145,"macrophage_FindMarkers","Sepsis vs Sham"
"Gapvd1",-0.818401391462778,0.00353000301477185,1,0.302,0.318,"macrophage_FindMarkers","Sepsis vs Sham"
"Cntrl",-0.285060656960417,0.00353049330863327,1,0.196,0.155,"macrophage_FindMarkers","Sepsis vs Sham"
"Skp1a",-0.00441195348087087,0.00353842689809692,1,0.347,0.288,"macrophage_FindMarkers","Sepsis vs Sham"
"Fblim1",-1.11973335136967,0.00353875439673905,1,0.075,0.101,"macrophage_FindMarkers","Sepsis vs Sham"
"Pkp4",-0.858849042880929,0.0035441894175588,1,0.179,0.205,"macrophage_FindMarkers","Sepsis vs Sham"
"Emg1",-0.132891153173586,0.00357347620394732,1,0.376,0.309,"macrophage_FindMarkers","Sepsis vs Sham"
"Ncf2",-0.415006378403327,0.00363361842326667,1,0.586,0.566,"macrophage_FindMarkers","Sepsis vs Sham"
"Trnt1",0.076997971046219,0.00365809867235264,1,0.112,0.083,"macrophage_FindMarkers","Sepsis vs Sham"
"Uba3",0.212251323767012,0.00366515220283403,1,0.106,0.078,"macrophage_FindMarkers","Sepsis vs Sham"
"Urm1",-0.034153888175803,0.00366875932148059,1,0.187,0.145,"macrophage_FindMarkers","Sepsis vs Sham"
"Uap1",-0.192200283809228,0.00367185199782923,1,0.165,0.13,"macrophage_FindMarkers","Sepsis vs Sham"
"Trim30a",-0.0336295137666204,0.00369148146385967,1,0.306,0.247,"macrophage_FindMarkers","Sepsis vs Sham"
"Cd40",-0.776683161620187,0.00369618382549705,1,0.091,0.113,"macrophage_FindMarkers","Sepsis vs Sham"
"Calm3",0.0110661375967481,0.00373206202918777,1,0.564,0.489,"macrophage_FindMarkers","Sepsis vs Sham"
"Psme1",-0.251862226422913,0.0037658387598355,1,0.576,0.57,"macrophage_FindMarkers","Sepsis vs Sham"
"Sh3glb1",-0.229834419823956,0.00381934519570165,1,0.712,0.701,"macrophage_FindMarkers","Sepsis vs Sham"
"Copz1",-0.17592315444659,0.00383423983768193,1,0.217,0.173,"macrophage_FindMarkers","Sepsis vs Sham"
"Sparc",-0.126245589004563,0.00383730792765623,1,0.248,0.2,"macrophage_FindMarkers","Sepsis vs Sham"
"Ino80d",-0.833521744130057,0.00384421590700917,1,0.139,0.164,"macrophage_FindMarkers","Sepsis vs Sham"
"Crkl",-0.00120104087029071,0.00391336301969244,1,0.103,0.074,"macrophage_FindMarkers","Sepsis vs Sham"
"Agps",-0.316297717046229,0.00394470354388791,1,0.221,0.175,"macrophage_FindMarkers","Sepsis vs Sham"
"Gm14636",0.357026154741893,0.00394487371119296,1,0.279,0.238,"macrophage_FindMarkers","Sepsis vs Sham"
"2310011J03Rik",-0.121194714105545,0.00395345211847228,1,0.3,0.242,"macrophage_FindMarkers","Sepsis vs Sham"
"Lamtor3",0.00900025842959062,0.00396709137918113,1,0.391,0.32,"macrophage_FindMarkers","Sepsis vs Sham"
"Sin3b",-0.021284871915089,0.00399930226571968,1,0.479,0.401,"macrophage_FindMarkers","Sepsis vs Sham"
"Med11",0.100242481777145,0.00400489782579903,1,0.141,0.108,"macrophage_FindMarkers","Sepsis vs Sham"
"Arpc5l",-0.0539045675121004,0.00401477978417211,1,0.301,0.24,"macrophage_FindMarkers","Sepsis vs Sham"
"Hdgfl2",-0.341767364833007,0.00405919535839188,1,0.112,0.084,"macrophage_FindMarkers","Sepsis vs Sham"
"Slk",-0.184572204125168,0.00408111826701716,1,0.288,0.23,"macrophage_FindMarkers","Sepsis vs Sham"
"Phf20",-0.278297043973594,0.00410131319939039,1,0.233,0.187,"macrophage_FindMarkers","Sepsis vs Sham"
"Spen",-0.236501975510131,0.00413320166434368,1,0.221,0.173,"macrophage_FindMarkers","Sepsis vs Sham"
"Gpn1",0.0856865258769268,0.00414733027895204,1,0.105,0.077,"macrophage_FindMarkers","Sepsis vs Sham"
"Prkx",-0.0931452586004491,0.00417342111286075,1,0.241,0.196,"macrophage_FindMarkers","Sepsis vs Sham"
"Eif4b",-0.63238167640453,0.00417911327854385,1,0.273,0.293,"macrophage_FindMarkers","Sepsis vs Sham"
"Kdm1a",-0.24876944359466,0.00419917045176573,1,0.205,0.162,"macrophage_FindMarkers","Sepsis vs Sham"
"4833439L19Rik",0.0594954055743795,0.00421534201163265,1,0.109,0.082,"macrophage_FindMarkers","Sepsis vs Sham"
"Ctso",-0.842415742027323,0.00423662979508866,1,0.097,0.121,"macrophage_FindMarkers","Sepsis vs Sham"
"Stau1",-0.180703174128309,0.0042503354995769,1,0.164,0.13,"macrophage_FindMarkers","Sepsis vs Sham"
"Zdhhc20",-0.970399861278474,0.00425224966504766,1,0.159,0.184,"macrophage_FindMarkers","Sepsis vs Sham"
"Iqgap1",-0.152270376132569,0.00428201035933159,1,0.759,0.674,"macrophage_FindMarkers","Sepsis vs Sham"
"Bscl2",-0.132702532569882,0.00429275149864864,1,0.174,0.141,"macrophage_FindMarkers","Sepsis vs Sham"
"Pycr2",-0.0264816799103258,0.00430314449344289,1,0.165,0.129,"macrophage_FindMarkers","Sepsis vs Sham"
"Sh3tc1",-0.350133607134618,0.00434648974749082,1,0.115,0.086,"macrophage_FindMarkers","Sepsis vs Sham"
"Rb1cc1",-0.252383817409005,0.004385747178907,1,0.202,0.164,"macrophage_FindMarkers","Sepsis vs Sham"
"Cpeb4",-0.232232331097255,0.00439174646620911,1,0.296,0.245,"macrophage_FindMarkers","Sepsis vs Sham"
"Dusp7",-0.950183162897372,0.0044110908558694,1,0.106,0.134,"macrophage_FindMarkers","Sepsis vs Sham"
"Adprh",-0.0578232294551657,0.00441213710295576,1,0.294,0.233,"macrophage_FindMarkers","Sepsis vs Sham"
"Nfix",-0.925274164760949,0.00441444185470249,1,0.109,0.135,"macrophage_FindMarkers","Sepsis vs Sham"
"Chchd3",-0.158086645530772,0.00441832274340499,1,0.242,0.191,"macrophage_FindMarkers","Sepsis vs Sham"
"1500015A07Rik",0.242277183927505,0.0044195164435051,1,0.106,0.081,"macrophage_FindMarkers","Sepsis vs Sham"
"Map11",-0.233192027898872,0.00442522047723389,1,0.14,0.111,"macrophage_FindMarkers","Sepsis vs Sham"
"Rtn3",-0.123295270238602,0.00445735120426899,1,0.368,0.301,"macrophage_FindMarkers","Sepsis vs Sham"
"Ythdf3",-0.227416548890529,0.00448362735961124,1,0.317,0.262,"macrophage_FindMarkers","Sepsis vs Sham"
"Nisch",-0.357343358235268,0.00452069633161986,1,0.501,0.418,"macrophage_FindMarkers","Sepsis vs Sham"
"Plgrkt",-0.20313700381483,0.00453998679692606,1,0.296,0.237,"macrophage_FindMarkers","Sepsis vs Sham"
"Tlr4",-0.794480930882099,0.00456091502454615,1,0.078,0.101,"macrophage_FindMarkers","Sepsis vs Sham"
"Nr4a3",-0.194405228427993,0.00456114128729433,1,0.112,0.083,"macrophage_FindMarkers","Sepsis vs Sham"
"Tfrc",-0.245086941614107,0.00457277635400504,1,0.156,0.123,"macrophage_FindMarkers","Sepsis vs Sham"
"Plin3",-0.725227349802732,0.00466302501515083,1,0.173,0.195,"macrophage_FindMarkers","Sepsis vs Sham"
"Ubl5",-0.186711463471654,0.00466903621202709,1,0.709,0.685,"macrophage_FindMarkers","Sepsis vs Sham"
"Ndufb9",-0.00563913196650179,0.00468477034293898,1,0.631,0.569,"macrophage_FindMarkers","Sepsis vs Sham"
"Pmepa1",-0.827649634259213,0.0046873229148954,1,0.177,0.2,"macrophage_FindMarkers","Sepsis vs Sham"
"Ndufc2",-0.30234484380659,0.00469168390240519,1,0.535,0.522,"macrophage_FindMarkers","Sepsis vs Sham"
"Timm17b",-0.654585593746005,0.00475034521549868,1,0.158,0.175,"macrophage_FindMarkers","Sepsis vs Sham"
"Med28",-0.536756209478036,0.0047618945476012,1,0.301,0.312,"macrophage_FindMarkers","Sepsis vs Sham"
"Cdkn1b",0.103244190308951,0.00476936265360471,1,0.221,0.186,"macrophage_FindMarkers","Sepsis vs Sham"
"Fmc1",0.0216470936147786,0.00479996082008302,1,0.239,0.199,"macrophage_FindMarkers","Sepsis vs Sham"
"Gabarapl2",-0.0370427768915993,0.00481941921727165,1,0.448,0.373,"macrophage_FindMarkers","Sepsis vs Sham"
"Mboat7",0.155797298082883,0.0048616633776537,1,0.149,0.113,"macrophage_FindMarkers","Sepsis vs Sham"
"Zfp148",-0.767007718181229,0.00490608939156009,1,0.143,0.168,"macrophage_FindMarkers","Sepsis vs Sham"
"Tax1bp3",-0.834840837082111,0.00492625479605694,1,0.162,0.186,"macrophage_FindMarkers","Sepsis vs Sham"
"Nfya",-0.22542568173295,0.00493443723123039,1,0.104,0.077,"macrophage_FindMarkers","Sepsis vs Sham"
"Frg1",-0.546914660214479,0.00493544092604636,1,0.22,0.236,"macrophage_FindMarkers","Sepsis vs Sham"
"Ei24",-0.937286633226101,0.00497111275330645,1,0.112,0.139,"macrophage_FindMarkers","Sepsis vs Sham"
"Tcirg1",-0.504871707344615,0.00501031295075998,1,0.328,0.259,"macrophage_FindMarkers","Sepsis vs Sham"
"D1Ertd622e",-0.0649848163046896,0.00501478278560896,1,0.257,0.211,"macrophage_FindMarkers","Sepsis vs Sham"
"Arrdc1",-0.74376358353484,0.00502616805721624,1,0.116,0.14,"macrophage_FindMarkers","Sepsis vs Sham"
"Mtmr12",-1.25643415594918,0.00508871130837158,1,0.11,0.134,"macrophage_FindMarkers","Sepsis vs Sham"
"Dctn6",-0.647893488598366,0.00509593343208026,1,0.137,0.162,"macrophage_FindMarkers","Sepsis vs Sham"
"Vps36",-0.143371813741861,0.00511285336836766,1,0.244,0.196,"macrophage_FindMarkers","Sepsis vs Sham"
"Cib1",-0.00491008406181415,0.00515221165121622,1,0.26,0.211,"macrophage_FindMarkers","Sepsis vs Sham"
"Rab28",-0.883982884872126,0.00523257183193248,1,0.096,0.118,"macrophage_FindMarkers","Sepsis vs Sham"
"B4galnt1",0.0331078910037781,0.00524918392432979,1,0.102,0.074,"macrophage_FindMarkers","Sepsis vs Sham"
"Phip",-0.783648209876374,0.00525848952414248,1,0.252,0.269,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc5a3",-0.318250193963337,0.0052642677853577,1,0.137,0.106,"macrophage_FindMarkers","Sepsis vs Sham"
"Bcl2l11",-0.0692772502175414,0.00526827558876419,1,0.199,0.16,"macrophage_FindMarkers","Sepsis vs Sham"
"Fkbp4",-0.172348201591386,0.00529769696533117,1,0.26,0.211,"macrophage_FindMarkers","Sepsis vs Sham"
"Exoc1",-0.305114093911782,0.00531317770873442,1,0.137,0.105,"macrophage_FindMarkers","Sepsis vs Sham"
"Ankfy1",-0.840805293814012,0.00533540896945515,1,0.172,0.2,"macrophage_FindMarkers","Sepsis vs Sham"
"Kif2a",-0.0377556980177345,0.00534211858890741,1,0.175,0.139,"macrophage_FindMarkers","Sepsis vs Sham"
"Itpripl1",-1.1497408488429,0.00536465870114662,1,0.088,0.11,"macrophage_FindMarkers","Sepsis vs Sham"
"Dcaf7",-0.168443808870891,0.00537286218033554,1,0.115,0.089,"macrophage_FindMarkers","Sepsis vs Sham"
"Suclg1",-0.0425892441151376,0.00538576558768991,1,0.313,0.251,"macrophage_FindMarkers","Sepsis vs Sham"
"Myo7a",-0.468766653522277,0.00539813809580256,1,0.164,0.125,"macrophage_FindMarkers","Sepsis vs Sham"
"Uxt",-0.00254566536180434,0.00541944601639696,1,0.134,0.102,"macrophage_FindMarkers","Sepsis vs Sham"
"Sap30",-0.0211971972473439,0.00549155472829225,1,0.453,0.384,"macrophage_FindMarkers","Sepsis vs Sham"
"Mrps30",0.0623745853812991,0.00552025127588364,1,0.127,0.094,"macrophage_FindMarkers","Sepsis vs Sham"
"mt-Nd4",-0.362505457733885,0.00557549771832362,1,0.996,0.988,"macrophage_FindMarkers","Sepsis vs Sham"
"Lemd3",-0.0345712662432542,0.00566466308553448,1,0.106,0.079,"macrophage_FindMarkers","Sepsis vs Sham"
"Ppp1r7",-0.229133973406471,0.0057141550287827,1,0.179,0.139,"macrophage_FindMarkers","Sepsis vs Sham"
"Rad21",-0.825511728307759,0.00571784469089627,1,0.187,0.213,"macrophage_FindMarkers","Sepsis vs Sham"
"Gins4",-0.743248476518087,0.00572322902974162,1,0.084,0.107,"macrophage_FindMarkers","Sepsis vs Sham"
"Slc4a7",-0.133619827077329,0.00576881103741403,1,0.152,0.117,"macrophage_FindMarkers","Sepsis vs Sham"
"Bola1",-0.0400263162566672,0.00577555704177368,1,0.177,0.137,"macrophage_FindMarkers","Sepsis vs Sham"
"Cfp",-0.361316114685421,0.00582637249230365,1,0.423,0.35,"macrophage_FindMarkers","Sepsis vs Sham"
"Nsmce1",-0.620608530984468,0.00583181125694266,1,0.208,0.224,"macrophage_FindMarkers","Sepsis vs Sham"
"Renbp",-0.655136501701882,0.00589453521867608,1,0.149,0.175,"macrophage_FindMarkers","Sepsis vs Sham"
"Wbp2",-0.0708297058616356,0.00590327358616022,1,0.275,0.224,"macrophage_FindMarkers","Sepsis vs Sham"
"Rsbn1l",-0.272103711143745,0.00591319337782955,1,0.326,0.263,"macrophage_FindMarkers","Sepsis vs Sham"
"Irf2bp2",-0.460929096533096,0.00592931388038084,1,0.505,0.502,"macrophage_FindMarkers","Sepsis vs Sham"
