"gene","log2FC","pvalue","padj","pct.1","pct.2"
"Insig2",0.272727709988246,2.83307114162971e-08,0.000577181583684221,0.195,0.162
"Relb",0.150620812534868,2.84610719591551e-08,0.000579837419023866,0.213,0.177
"Mfhas1",-0.604363826858152,2.85633072107245e-08,0.000581920257804091,0.098,0.122
"Kcmf1",0.161417185588245,2.86644866769508e-08,0.000583981587069519,0.311,0.269
"Tm4sf1",-0.139390472591309,2.93646457634473e-08,0.000598245928138711,0.45,0.397
"Tceal9",-0.116156482940529,2.94940322417061e-08,0.000600881918860279,0.433,0.459
"Tm9sf3",-0.208579223140032,3.02804768936013e-08,0.000616904155753338,0.434,0.456
"Trp53inp2",0.0927382516509205,3.07019582706078e-08,0.000625490995847094,0.151,0.122
"Tspan6",-0.554323939788656,3.0743033248745e-08,0.000626327816376682,0.08,0.102
"Acot9",0.282164802165408,3.08452757101208e-08,0.00062841080204229,0.217,0.182
"Commd2",-0.406097755299083,3.09846520321902e-08,0.000631250315851812,0.182,0.21
"Ccnd2",-0.40878304711941,3.12923524405014e-08,0.000637519096270336,0.267,0.294
"Ciapin1",0.252776171173373,3.2091259441271e-08,0.000653795228597014,0.125,0.098
"Cox14",-0.180809185755724,3.22397843219514e-08,0.000656821125991116,0.368,0.393
"Rpl17",0.089439033334985,3.23463069615924e-08,0.000658991311728522,0.865,0.873
"Cdc42bpa",0.204086581074236,3.42766355517458e-08,0.000698317896095717,0.206,0.171
"Timm23",0.222277908761602,3.55178824771731e-08,0.000723605819707447,0.382,0.341
"Rpl36al",0.205745754005188,3.58976086386977e-08,0.000731341980796188,0.736,0.741
"Spg20",-0.611673108079701,3.61559073008915e-08,0.000736604299441063,0.087,0.11
"Lsm5",-0.269459623889949,3.6294522776565e-08,0.000739428312526958,0.236,0.263
"Dusp8",0.39812332037961,3.69378699905494e-08,0.000752535225317464,0.102,0.078
"Pex7",-0.360747843197508,3.83920496513818e-08,0.0007821612275476,0.105,0.13
"Fam193b",-0.651058739991372,3.86101480588539e-08,0.00078660454640303,0.099,0.123
"Dhx15",0.123414768187578,3.87292563725362e-08,0.000789031140077679,0.362,0.317
"Sgta",0.172860703608492,3.92359498007121e-08,0.000799354005289907,0.291,0.25
"Sec62",0.177070873778408,3.92613421339246e-08,0.000799871323294445,0.62,0.597
"Glo1",-0.243141730126085,4.06037812975957e-08,0.000827220836375916,0.227,0.256
"Nr2f6",-0.502363793863781,4.06969336081206e-08,0.000829118628398242,0.141,0.167
"Exoc3",-0.373507782708346,4.08354679780928e-08,0.000831940989117684,0.182,0.209
"Prpf39",0.194839285861745,4.14203743389038e-08,0.000843857286406487,0.255,0.217
"Ndufv3",-0.0952836802016306,4.1517615796093e-08,0.000845838386613803,0.482,0.506
"Abcd1",-0.629985340464555,4.15474867350509e-08,0.000846446947253193,0.087,0.11
"Prdx1",-0.101114768646697,4.15542492544986e-08,0.0008465847200619,0.678,0.707
"Col5a3",-0.87021271701477,4.18603264366813e-08,0.000852820430494507,0.111,0.134
"Mrps14",-0.126732037007575,4.33249262652925e-08,0.000882658722802803,0.367,0.396
"Ms4a6d",1.32483990799667,4.46780240665628e-08,0.000910225384308084,0.228,0.218
"Ccnyl1",0.241779693672369,4.49581449443734e-08,0.000915932286951719,0.108,0.083
"Cops7a",-0.337011628625032,4.50622268143612e-08,0.000918052746888981,0.143,0.17
"Dcps",-0.448597117724787,4.51660445151656e-08,0.000920167824907469,0.081,0.103
"Fgl2",-0.178205520820229,4.56520166637723e-08,0.000930068535491033,0.193,0.225
"Casp8ap2",0.159549656216165,4.60667191655106e-08,0.000938517269558947,0.15,0.122
"Rrp7a",0.108097700753353,4.61313926101404e-08,0.000939834861646391,0.167,0.136
"Drap1",0.316066563449252,4.62731911997542e-08,0.000942723724312591,0.573,0.557
"Picalm",0.159898128294458,4.7369867575147e-08,0.00096506631210847,0.652,0.629
"Psmb8",0.415528507691905,4.79192022897386e-08,0.000976257908248845,0.55,0.537
"Tax1bp1",0.107394832495801,4.8796215887899e-08,0.000994125306284165,0.543,0.508
"Slc25a36",-0.471308653826949,4.99710025440669e-08,0.00101805923483027,0.131,0.156
"Postn",-1.28181193068857,5.07295017354754e-08,0.00103351213885684,0.087,0.109
"Ubr2",0.0607272679017862,5.12370320028144e-08,0.00104385205299334,0.243,0.206
"Chchd7",-0.397350680150848,5.34903121350445e-08,0.00108975812912726,0.182,0.21
"Setd5",0.270975581896673,5.392602807604e-08,0.00109863496999316,0.201,0.168
"Rnase4",0.345880873715699,5.41459902983853e-08,0.001103116260349,0.347,0.422
"Map2k3",0.0867570635975902,5.48378163857915e-08,0.00111721083322773,0.346,0.302
"Rilpl1",0.347201579661336,5.53057160502014e-08,0.00112674335309075,0.107,0.083
"Ski",-0.352758484879482,5.67842197639665e-08,0.00115686490925129,0.343,0.369
"Atl3",0.184960027263795,5.68784884131467e-08,0.00115878544444104,0.221,0.186
"Bcap29",-0.542613395239488,5.78793748507359e-08,0.00117917650383404,0.081,0.103
"Gimap1",0.387607375781862,6.048736529124e-08,0.00123230909307843,0.168,0.14
"Uqcrh",-0.0922336403388058,6.11143142571168e-08,0.00124508192436024,0.75,0.768
"Mxi1",0.14016937447433,6.12406561439573e-08,0.00124765588762084,0.21,0.177
"Polr2k",-0.231316716794755,6.16311608800595e-08,0.00125561164060945,0.337,0.364
"Pcgf5",0.159235476718359,6.18846445940479e-08,0.00126077586431454,0.137,0.11
"Mtmr2",0.276598942441032,6.20266150721164e-08,0.00126366822886423,0.147,0.119
"Bop1",0.266230255915614,6.35444880244337e-08,0.00129459185452179,0.106,0.082
"Znrf2",-0.552176402757373,6.3593516779127e-08,0.00129559071734115,0.146,0.172
"Ndufv1",0.203415274655637,6.38946014825108e-08,0.00130172471600319,0.321,0.282
"Kctd10",0.220569348642467,6.39579484893049e-08,0.00130301528457261,0.23,0.193
"Hlx",-0.423315640559274,6.4297407914955e-08,0.00130993109145138,0.1,0.124
"Gsdmd",0.231607835866262,6.51509982220362e-08,0.00132732128677754,0.173,0.142
"Tie1",0.0616912981692994,6.5789574664738e-08,0.00134033100464471,0.221,0.184
"Rpl19",0.041175103555382,6.70501985145561e-08,0.00136601369433705,0.917,0.913
"Peg3",0.224224243973394,6.93151601181217e-08,0.00141215775708649,0.112,0.087
"Lysmd3",0.151868637918188,7.01279274191178e-08,0.00142871626530969,0.181,0.149
"Rpp21",-0.250793419261218,7.06968454968753e-08,0.00144030683330784,0.251,0.279
"Nubp2",0.318086518502528,7.16882553010123e-08,0.00146050482524752,0.127,0.1
"Ddhd2",-0.498137129861558,7.18861912977304e-08,0.00146453737530866,0.097,0.121
"Btbd3",0.350450443249706,7.21452457345487e-08,0.00146981509134996,0.161,0.133
"Auts2",0.243283713084452,7.33710728287601e-08,0.00149478886674033,0.248,0.212
"Rab14",-0.121151823633679,7.3771225263494e-08,0.00150294117229316,0.547,0.569
"mt-Nd4",-0.214223411098937,7.38349795206938e-08,0.0015042400377751,0.977,0.982
"Mrps33",-0.193155521845198,7.45720928142223e-08,0.00151925724690415,0.357,0.382
"Mmp15",-0.752851094667197,7.51264243980555e-08,0.00153055064426158,0.095,0.117
"Cyp20a1",-0.478384473800419,7.92603900156305e-08,0.00161477192578844,0.135,0.159
"Ipmk",0.178333313061492,7.9334902916615e-08,0.0016162899771202,0.177,0.146
"Insig1",-0.440174140292425,7.93484856165647e-08,0.00161656669746627,0.135,0.161
"March5",0.237592706846989,8.11710705638413e-08,0.00165369822059714,0.327,0.289
"Lamc1",-0.0343970723120897,8.24820935697255e-08,0.00168040769229602,0.373,0.323
"Dnajc25",0.216884484637367,8.56993174749869e-08,0.00174595219491791,0.156,0.126
"Sfxn1",0.317036064266013,8.57792336213767e-08,0.00174758032656831,0.164,0.135
"Egr3",-0.560497328252028,8.63768736417826e-08,0.00175975604670404,0.14,0.166
"Elmsan1",-0.627623919226556,8.70340186762637e-08,0.00177314406249152,0.133,0.158
"Prpf38b",0.0735271053614808,8.97197680598121e-08,0.00182786083468255,0.371,0.327
"Timm21",-0.614796738819652,9.07690857434546e-08,0.0018492385838514,0.096,0.119
"Ptprg",0.114746892997305,9.09223209120861e-08,0.00185236044394193,0.209,0.174
"Lrrc58",0.172789156210763,9.25635043305326e-08,0.00188579627372594,0.395,0.352
"Acox3",-0.42705735000665,9.37793791592069e-08,0.00191056729161052,0.153,0.179
"Sp110",0.331593863700752,9.46877508015212e-08,0.00192907354707939,0.183,0.153
"Ftl1-ps1",0.225306513597757,9.50187074966468e-08,0.00193581612782918,0.165,0.134
"Eif3l",0.192612242373153,9.51091539674493e-08,0.00193765879377885,0.27,0.232
"Psma2",0.177040905388213,9.60545580774085e-08,0.00195691951171104,0.561,0.539
"Golga7",-0.277396924528333,9.71377855520339e-08,0.00197898810505159,0.206,0.233
"Gm10076",0.0839775791059312,9.76821732402307e-08,0.00199007891542322,0.846,0.849
"Uqcc2",0.179197977654979,9.86036848370871e-08,0.00200885287118597,0.485,0.447
"Gdi2",-0.0915587280112466,9.96692002990446e-08,0.00203056061769244,0.584,0.608
"Nfatc1",-0.399152697814693,1.01326222065858e-07,0.00206431912214773,0.149,0.175
"Ccnl2",0.153109576103085,1.03044856110272e-07,0.00209933285353457,0.362,0.319
"Ubxn6",0.282288108615035,1.0666840174832e-07,0.00217315534881853,0.269,0.232
"Raly",-0.167193151726078,1.06748821445852e-07,0.00217479373931635,0.481,0.501
"Ebp",-0.293917719665745,1.07099079817681e-07,0.00218192955312561,0.237,0.263
"Mien1",-0.262002790735259,1.08436388884669e-07,0.00220917455074735,0.318,0.343
"Nol7",-0.0856295972747493,1.09707066609967e-07,0.00223506206804486,0.452,0.482
"Magt1",-0.293628982484903,1.10136617395108e-07,0.00224381330619053,0.238,0.266
"Eif5b",0.174563487456087,1.11981198438823e-07,0.00228139295579413,0.476,0.438
"Mtmr12",-0.692193318855951,1.13626299283583e-07,0.00231490859530444,0.092,0.115
"Zfp869",-0.350089827882356,1.14023351611401e-07,0.00232299774237907,0.173,0.202
"Rbms3",0.190798443863867,1.14391054417678e-07,0.00233048895165136,0.174,0.144
"Ash1l",0.123421310739838,1.14989153170322e-07,0.00234267401753896,0.374,0.333
"Cdkn1b",0.120274196055312,1.15511919775568e-07,0.00235332434158764,0.313,0.274
"Oard1",-0.303638188480684,1.16534414353912e-07,0.00237415562363226,0.131,0.157
"Fcho2",-0.348168078268797,1.21002086354112e-07,0.00246517550529232,0.346,0.368
"Unc5b",-0.780360699028923,1.2161626276591e-07,0.00247768812132988,0.104,0.126
"Fbln1",-0.302012279957891,1.22494104767474e-07,0.00249557239642774,0.256,0.21
"Ttc1",0.343846098889397,1.22919056726258e-07,0.00250422994268406,0.168,0.139
"Phf11b",-0.492294199858532,1.25546823483291e-07,0.00255776543482509,0.107,0.129
"Stag1",0.191317851724143,1.26997652136699e-07,0.00258732316698096,0.326,0.286
"Tspyl2",-0.59227619498964,1.27399028108409e-07,0.00259550039965263,0.083,0.105
"Mtpn",-0.234487237834498,1.2887283194281e-07,0.00262552620517086,0.317,0.342
"Plekhf2",0.206504408979182,1.34365157314259e-07,0.0027374213499634,0.169,0.14
"Thra",-0.401033611011371,1.35729738093779e-07,0.00276522195418456,0.239,0.263
"Sugt1",0.253198945913104,1.36990329055872e-07,0.00279090397385528,0.412,0.372
"Abcb1b",-0.546830807227643,1.46000802020266e-07,0.00297447433955889,0.17,0.195
"Ppp2ca",0.096275774580085,1.48679532139701e-07,0.00302904810828212,0.55,0.516
"Bcr",0.272432752224021,1.51847628388737e-07,0.00309359173316374,0.112,0.088
"Dctpp1",-0.528992734431719,1.5397922345875e-07,0.00313701871952512,0.124,0.148
"Ddx50",0.170511564898472,1.58295131690595e-07,0.0032249467179325,0.425,0.386
"Pkn1",-0.492941647930815,1.59793731479944e-07,0.00325547769144091,0.229,0.253
"Zmiz2",-0.57133965055589,1.60644736393516e-07,0.00327281521454511,0.121,0.145
"Cdk14",0.310817134457154,1.64854500031273e-07,0.00335858072913712,0.189,0.158
"Ing4",-0.339074033747019,1.68115876602322e-07,0.00342502475401912,0.139,0.164
"Emc10",-0.207741570212503,1.70087236624679e-07,0.00346518727175458,0.356,0.383
"Skil",-0.265327347809932,1.70154982626116e-07,0.00346656746104186,0.425,0.445
"Dido1",0.121773529694992,1.74867658409666e-07,0.00356257880478012,0.188,0.156
"Kdm3a",0.144297270132723,1.75120191527766e-07,0.00356772366199517,0.175,0.145
"Rnf19a",0.133213172431451,1.75451589493485e-07,0.00357447523275077,0.228,0.191
"Rbmx",0.242006606983113,1.77649594206568e-07,0.0036192551827704,0.125,0.1
"Ppil3",-0.417811247748217,1.78014697976887e-07,0.00362669344188312,0.089,0.111
"Snhg8",-0.133648058528819,1.7941519690642e-07,0.0036552258065745,0.542,0.563
"Cdv3",0.0885996159685427,1.79596190063853e-07,0.00365891318017088,0.426,0.381
"Spata6",0.323409801544299,1.79666895256311e-07,0.00366035365705681,0.156,0.129
"Fgd4",-0.527875477372886,1.80298828703123e-07,0.00367322803716872,0.082,0.104
"Jade1",-0.386956254485956,1.83381268947949e-07,0.00373602659227656,0.151,0.177
"Ube2n",-0.220577227085506,1.83421667571957e-07,0.00373684963344348,0.337,0.362
"Dynlt3",-0.183271005713712,1.84369807455431e-07,0.0037561660872895,0.256,0.286
"Abca1",0.00721392409948488,1.84601279001814e-07,0.00376088185710395,0.323,0.282
"Nosip",0.284256509933864,1.85533559160501e-07,0.00377987520077688,0.191,0.16
"Mrps18b",0.190207446174369,1.86753279471464e-07,0.00380472456267214,0.119,0.094
"Ints3",0.176757784491994,1.89355773393555e-07,0.0038577451713469,0.106,0.083
"Commd10",-0.492440611002438,1.89634800065826e-07,0.00386342978174108,0.084,0.106
"Bzw1",-0.161951930230249,1.93956118930622e-07,0.00395146801097357,0.47,0.488
"Sorbs1",0.172598925718744,1.98176104609173e-07,0.00403744177920269,0.147,0.12
"Rps3",-0.0721863661634528,2.03160041540324e-07,0.00413897952630102,0.879,0.886
"Cd200",-0.04645869185982,2.09261175931485e-07,0.00426327793725214,0.325,0.277
"S100a6",-0.0716548996819455,2.09976832227002e-07,0.00427785800296071,0.625,0.554
"Trappc13",0.346347606432568,2.10180689236672e-07,0.00428201118181871,0.119,0.094
"Dhx38",0.118274417752485,2.10780859455279e-07,0.00429423844968241,0.165,0.135
"Atf2",0.12638586316787,2.1114439444147e-07,0.00430164474795607,0.199,0.167
"Ube2b",-0.157762983511413,2.17079346772305e-07,0.00442255753179217,0.512,0.537
"Pxdn",-0.628009459718702,2.21524687532566e-07,0.00451312245910096,0.159,0.182
"Rgs1",0.789878652890372,2.2378239230297e-07,0.0045591186783884,0.218,0.19
"Tomm34",-0.479898587568165,2.23917962382536e-07,0.00456188064761941,0.128,0.151
"Tnrc6c",0.149012858529711,2.27506473925389e-07,0.00463498939328194,0.329,0.293
"Cope",0.163993539522293,2.32627809911528e-07,0.00473932637132755,0.456,0.417
"Cox19",0.212943651515216,2.35935086498735e-07,0.00480670551723873,0.173,0.143
"Nedd8",-0.0904517782885894,2.36371659370984e-07,0.00481559981636507,0.596,0.621
"Pink1",0.284491921364823,2.37209331461374e-07,0.00483266570986257,0.266,0.234
"Pgp",0.132085297752051,2.38489221192206e-07,0.00485874090334882,0.267,0.23
"Copg1",0.149973267752029,2.43362370015825e-07,0.00495802156433239,0.208,0.175
"Srsf3",-0.106024406277814,2.4676077457357e-07,0.00502725726038735,0.683,0.7
"Ints11",0.224703229961189,2.49733344601566e-07,0.00508781742956771,0.116,0.092
"Notch1",-0.405679190354562,2.5072323896924e-07,0.00510798454752032,0.249,0.276
"Jcad",0.106608375078381,2.51211195309652e-07,0.00511792568204355,0.236,0.199
"Fli1",-0.0782566533284785,2.53638584422626e-07,0.00516737888044215,0.261,0.298
"Mettl26",-0.391573201822359,2.58235228921049e-07,0.00526102631880854,0.085,0.107
"Trim12c",0.184333419790405,2.59114360624026e-07,0.00527893686899328,0.137,0.111
"Zpr1",0.184789081432121,2.61585372018341e-07,0.00532927878412966,0.147,0.119
"Fkbp15",-0.545069777875578,2.6570721932621e-07,0.00541325317933288,0.125,0.148
"Ring1",-0.559446153986482,2.67822197183188e-07,0.00545634162321308,0.088,0.109
"Fundc1",-0.415516715596264,2.68418495230116e-07,0.00546849000332315,0.111,0.134
"Itga6",-0.435177962917334,2.70262267905398e-07,0.00550605318403668,0.217,0.245
"Abcc5",-0.416340538762767,2.73974598141542e-07,0.00558168448793763,0.133,0.157
"Lsm2",0.218957514210661,2.76375779313272e-07,0.00563060375194928,0.187,0.156
"Adm",0.0847037851339372,2.76883864103291e-07,0.00564095496337634,0.193,0.161
"Ick",0.315982268210852,2.77856559910203e-07,0.00566077169505056,0.132,0.106
"Ppp4c",-0.279482727897294,2.79782067849002e-07,0.00570000006828772,0.222,0.248
"Hspa12b",0.26201847397698,2.80199050948942e-07,0.00570849526498279,0.139,0.113
"Rbms2",0.243311734614291,2.81396564497478e-07,0.00573289220850712,0.176,0.147
"Phactr2",-0.241165218279153,2.82125338376424e-07,0.00574773951874288,0.206,0.235
"Srp68",0.175752665269325,2.85636120116841e-07,0.00581926467514041,0.154,0.126
"Nit2",-0.405065582315968,2.87580223712633e-07,0.00585887189769747,0.08,0.101
"Fbl",0.271862984058983,2.90269887798126e-07,0.00591366842411121,0.291,0.257
"Dynlrb1",0.182100071175714,2.92478833172912e-07,0.00595867126823173,0.503,0.464
"Utp3",0.244301281372695,2.9551076616743e-07,0.00602044083912904,0.244,0.21
"Cetn2",-0.338861964282289,2.95653695420218e-07,0.00602335273679611,0.162,0.187
"Prelid3b",0.120675179951633,2.99929313614313e-07,0.00611045990626439,0.151,0.123
"St5",-0.611242634947584,3.0026131852074e-07,0.00611722384222304,0.094,0.115
"Acaa2",0.202540742032703,3.02462606171778e-07,0.00616207067553764,0.333,0.297
"Tfdp2",0.448720116013928,3.05859386573419e-07,0.00623127328266027,0.142,0.117
"Usp14",0.214432271716136,3.10463709866617e-07,0.00632507716111259,0.198,0.167
"Mrc2",-0.744669980123638,3.10831521492055e-07,0.00633257058735764,0.126,0.146
"S100a13",0.180769591190475,3.11662603640271e-07,0.00634950222396324,0.666,0.644
"Trpc4ap",-0.408588801831703,3.12582016465045e-07,0.00636823342144236,0.246,0.271
"Slc12a4",0.211294666921357,3.13475805833564e-07,0.00638644259224721,0.131,0.105
"Api5",0.158720063134929,3.19617834714215e-07,0.00651157414663271,0.238,0.203
"Rpl27a",-0.0752998473376332,3.24708572490784e-07,0.00661528774735474,0.924,0.924
"Gabarap",-0.0894659018475594,3.26439068502176e-07,0.00665054314259483,0.756,0.757
"Flot2",0.178227893287557,3.48074838247451e-07,0.00709132867961532,0.183,0.152
"Yy1",0.111587527776756,3.51775609638944e-07,0.00716672449517421,0.424,0.38
"Mettl23",-0.316768279219687,3.58569774759158e-07,0.00730514202116832,0.233,0.257
"Sept7",-0.123115703826053,3.60355540086792e-07,0.00734152341818821,0.543,0.554
"Nt5c",-0.250499831662514,3.60837866705888e-07,0.00735134985839906,0.265,0.29
"Fam43a",-0.40759903577963,3.64971842683133e-07,0.00743557135098347,0.198,0.224
"Dapk1",-0.47485533422898,3.66744787335512e-07,0.00747169155238638,0.114,0.137
"Mink1",-0.515169572351037,3.67254171838633e-07,0.00748206924286847,0.1,0.123
"Gars",0.0977320277802964,3.69536644421535e-07,0.00752857005679993,0.196,0.164
"Ccdc80",-0.235628860827413,3.71886830461632e-07,0.00757645039699483,0.326,0.28
"Htra2",-0.420733521561744,3.78484697451823e-07,0.00771086874118598,0.151,0.175
"Asap2",0.158845220262936,3.83987552205201e-07,0.00782297840107655,0.184,0.153
"Stimate",0.220987974335663,3.87587962775928e-07,0.00789632956563398,0.106,0.083
"Lrp1",0.442637093419915,3.90851327970804e-07,0.0079628141047492,0.425,0.414
"Tbc1d14",-0.479455141621114,3.96080573071524e-07,0.00806934951518615,0.099,0.121
"Mrpl24",0.158631180574008,3.96202958818743e-07,0.00807184288001424,0.341,0.303
"Mtf2",0.0853165259013651,4.00302163735537e-07,0.00815535598178409,0.151,0.123
"Nop56",0.19259546119727,4.18016303384828e-07,0.00851624614885909,0.323,0.284
"Ttc28",-0.348014383385187,4.20597995132959e-07,0.00856884295484378,0.23,0.256
"Arhgap12",-0.578390463821739,4.24689256295729e-07,0.00865219421851288,0.094,0.115
"Brd4",0.124403677053654,4.27085128865661e-07,0.0087010053303801,0.38,0.343
"Prelid1",-0.138503075737459,4.28826967366793e-07,0.00873649180616368,0.402,0.428
"Osbpl9",0.14482035790721,4.31774264172385e-07,0.00879653708398399,0.378,0.336
"Sdhb",-0.0873969523374677,4.34506009635784e-07,0.00885219093430983,0.4,0.424
"Chsy1",-0.712990222343732,4.43585496165108e-07,0.00903716731337174,0.081,0.102
"Coa3",-0.168210126977902,4.47599673253867e-07,0.00911894814320103,0.346,0.37
"Pou2f2",0.340528709672667,4.53118306847137e-07,0.00923137926539671,0.157,0.131
"Xrn2",-0.21675837331108,4.56077277464167e-07,0.00929166237377748,0.342,0.366
"Top2b",-0.389895951877626,4.61245626299324e-07,0.00939695714459612,0.296,0.319
"Jag1",0.0172659817127798,4.62656404014251e-07,0.00942569891898234,0.121,0.097
"Jak1",-0.201012050274537,4.62911715742537e-07,0.00943090038482271,0.532,0.555
"Lrrfip2",0.137193693434098,4.65130316163517e-07,0.00947609993119934,0.255,0.22
"Eif2b5",0.177916081973401,4.69417543378573e-07,0.00956344361125166,0.116,0.092
"2900060B14Rik",1.08343867553815,4.84956069476213e-07,0.00988001000343889,0.129,0.106
"Fmnl3",-0.511568488144117,4.90720670237376e-07,0.00999745221474607,0.128,0.152
"Smad1",0.0543155993516735,4.92858812164103e-07,0.0100410125802193,0.234,0.2
"Chmp4b",0.156271789806904,5.00216977011598e-07,0.0101909204726573,0.543,0.509
"Oip5os1",-0.328830588177333,5.02567075263772e-07,0.0102387990243488,0.334,0.358
"Ppp4r1",0.164167899762611,5.0675118508874e-07,0.0103240418938129,0.127,0.102
"Rpl9",-0.0745039894078339,5.09021716796119e-07,0.0103702994362873,0.908,0.91
"Uqcr11",-0.103598452143298,5.15708652758652e-07,0.010506532382652,0.672,0.696
"Csnk1a1",0.0951103263657371,5.22504454521658e-07,0.0106449832519697,0.615,0.587
"Ccdc186",0.220574880875068,5.24821993829182e-07,0.0106921984802819,0.221,0.189
"Sltm",0.068707764333729,5.34036147190325e-07,0.0108799184267085,0.348,0.307
"Zfp281",0.255059439832174,5.34622168478781e-07,0.0108918574384182,0.146,0.12
"Tspyl1",-0.284375548054165,5.34782254831236e-07,0.0108951188776768,0.171,0.196
"Map1lc3b",0.137622382496692,5.4099973998046e-07,0.0110217877026219,0.73,0.729
"Stard3",-0.429168729606475,5.42518569450651e-07,0.0110527308154181,0.128,0.151
"Mrps34",0.108237772417306,5.48468270742052e-07,0.0111739440798278,0.234,0.2
"Cdc40",0.169970628322313,5.55398543172969e-07,0.0113151345200629,0.192,0.161
"Ppp4r3b",0.149008039872748,5.63438827721366e-07,0.0114789392371674,0.234,0.2
"Dnajc3",0.134171954929491,5.71755315249229e-07,0.0116483710375725,0.459,0.422
"Snu13",-0.146157219076749,5.73337018937532e-07,0.0116805950868143,0.527,0.544
"Mcam",0.0134309691094194,5.74777932503075e-07,0.0117099508188851,0.133,0.107
"Atp5c1",0.0457802916838459,5.7569120638772e-07,0.011728556947737,0.581,0.606
"Dock7",-0.668981748581087,5.92850222508535e-07,0.0120781375831664,0.09,0.11
"Tagln2",0.137156666331361,5.95222027892572e-07,0.0121264583742554,0.684,0.658
"Dctn6",-0.302193461627501,5.98165230032273e-07,0.0121864202314475,0.199,0.224
"Abcf1",0.120873205722101,6.00765287540973e-07,0.0122393912030722,0.333,0.293
"Spag9",0.102345802542947,6.03877910439024e-07,0.0123028046693742,0.583,0.541
"Atp6v0c",-0.145682913020778,6.0464661822343e-07,0.0123184655530659,0.683,0.696
"Eef1e1",0.294030759784534,6.07321529404464e-07,0.0123729615185571,0.102,0.08
"Tnfrsf12a",0.1467538553316,6.1818155528013e-07,0.0125942128257221,0.249,0.214
"Snap29",0.185227569518153,6.47804597416237e-07,0.013197723063161,0.127,0.102
"Kat7",0.23701647620747,6.54983609524601e-07,0.0133439810768447,0.146,0.119
"Gnl3l",0.188072964053366,6.59462439949182e-07,0.0134352282890847,0.103,0.081
"Acot13",0.0667194889607333,6.62015919252092e-07,0.0134872503229229,0.176,0.203
"Stk17b",-0.285997417660675,6.67230917780516e-07,0.0135934954879424,0.35,0.375
"Chpf2",0.267361565047962,6.67795313668077e-07,0.0136049939253597,0.102,0.08
"Add1",-0.289700966221345,6.68327482935944e-07,0.013615835809854,0.251,0.276
"Eif2s1",0.265296961958961,6.73235606317049e-07,0.0137158290074972,0.301,0.267
"Tsn",-0.191541583605803,6.73555998589e-07,0.0137223563592537,0.346,0.369
"Tpgs2",-0.454728641497197,6.76602631695012e-07,0.0137844254155225,0.085,0.105
"Tbc1d20",0.14675129790577,6.83060525741754e-07,0.0139159920909368,0.175,0.146
"Pcgf3",0.117948577148602,6.86559422275245e-07,0.0139872751100136,0.108,0.085
"Far1",-0.251831364818384,6.954718655353e-07,0.0141688483165507,0.189,0.213
"Nsa2",-0.124974113052059,6.96193131342805e-07,0.014183542664847,0.594,0.608
"Rrp8",0.0280126774851053,7.04198167385138e-07,0.0143466292641374,0.117,0.093
"Stk10",-0.548506119814114,7.05952201955121e-07,0.0143823642104317,0.106,0.128
"Ap2s1",-0.158373247821141,7.24909033838414e-07,0.01476857174639,0.431,0.455
"Aopep",0.0397887310197853,7.26865950147305e-07,0.014808440002351,0.316,0.273
"Kdelr1",-0.149717897026397,7.54657406374147e-07,0.0153746353400605,0.388,0.415
"Gigyf1",-0.601094108822912,7.60566773008269e-07,0.0154950268664975,0.103,0.124
"Lta4h",0.238458874063229,7.73947374853557e-07,0.0157676298678915,0.153,0.126
"Cetn3",-0.198810231858349,7.78994225452633e-07,0.0158704493551465,0.355,0.377
"Cerk",-0.512449877242555,7.81290888865272e-07,0.0159172392788522,0.113,0.134
"Elob",0.127842173044356,7.83569315393486e-07,0.0159636576625115,0.756,0.746
"Timm8a1",0.222116520781025,7.84269827313971e-07,0.0159779291918675,0.136,0.111
"Sdhaf4",-0.445480984006122,7.94386383323287e-07,0.0161840337874453,0.146,0.169
"Acadvl",0.118514576600934,7.97906044310215e-07,0.016255739840732,0.245,0.21
"Pdzd8",0.0549246548592701,8.03788682117904e-07,0.016375586820788,0.151,0.124
"Rrp9",0.162204316895661,8.16692533742697e-07,0.01663847698994,0.109,0.087
"Cspp1",-0.0537939402164924,8.3893319683382e-07,0.0170915860190954,0.159,0.131
"Zfp467",-0.221362770067776,8.41169095883654e-07,0.0171371379904377,0.122,0.146
"Vim",-0.316952750513168,8.48744614088017e-07,0.0172914740228152,0.835,0.836
"Cuedc2",-0.203946185148611,8.55181396900862e-07,0.0174226105990613,0.31,0.336
"Aars",0.160966774093642,8.60130413164041e-07,0.017523436907391,0.153,0.125
"Mrpl35",0.129007418732021,8.60935954263025e-07,0.0175398481962006,0.199,0.167
"Arid1a",-0.299454692319046,8.6782878020146e-07,0.0176802757390443,0.292,0.314
"Fbxo28",0.162746710644909,8.79331277719462e-07,0.0179146161209786,0.113,0.09
"Gpc6",-0.669480243148915,8.82251258295241e-07,0.017974104885249,0.095,0.115
"Shc1",0.14614338523386,9.00833485061941e-07,0.0183526805911669,0.156,0.128
"Nipsnap3b",-0.436008452254467,9.04368963554217e-07,0.0184247088944901,0.094,0.115
"Nfkb1",-0.200467724125412,9.14690431057187e-07,0.0186349881519281,0.382,0.407
"Rab5if",0.164378856936869,9.15001121490472e-07,0.0186413178481254,0.436,0.402
