"cpg","deltaBeta"
"cg16377609",0.0613520958763523
"cg07389512",-0.0732853257743866
"cg12340454",0.0102199748067308
"cg22365167",-0.118342239828873
"cg21638518",0.00854812944004891
"cg14378886",-0.00566875328244154
"cg10262485",-0.0788998587882375
"cg07376753",0.0011448091586042
"cg22073766",-0.0160793162214132
"cg19225688",-0.0957789901738065
"cg15375883",0.0255298792163517
"cg06211243",0.0321602895906208
"cg03184368",-0.0590639570875416
"cg14123232",0.0311553980335985
"cg13900100",-0.00250288368002539
"cg06915667",-0.135141559844319
"cg07047815",-0.0544046469358652
"cg21834032",0.00408916880860111
"cg20603611",-0.00337655142410376
"cg23289941",-0.0374602914846337
"cg12080715",0.00319905589193135
"cg23664459",0.000484847384953423
"cg24718827",0.00525981586549829
"cg08944086",-0.0430187619026047
"cg14727650",-0.0577510836665514
"cg00923880",-0.037612713930717
"cg02683577",-0.0512355361317191
"cg25881049",-0.0417839200232739
"cg05791054",-0.0559462925575521
"cg02162578",-0.0473691107474504
"cg11357079",-0.0229176677150585
"cg04455265",-0.0229286197144648
"cg24907075",-0.0692002107397511
"cg04569888",0.00863642329171893
"cg08301779",-0.0864391495991641
"cg03066986",0.0750025763354326
"cg18136715",-0.00491617141230416
"cg00063077",-0.0251055877060948
"cg01961156",0.0211495280176718
"cg10601372",-0.00629771201182849
"cg25423647",-0.0570372587281935
"cg05232211",-0.0317138011956301
"cg08481119",-0.0129178503048148
"cg01942816",-0.0280911777490634
"cg02418899",0.00775499099988897
"cg03549227",-0.0257750706010311
"cg06157170",0.00308890093110864
"cg06298205",-0.15702396022283
"cg21529532",-0.0764897119731672
"cg16798844",-0.00451157026400639
"cg18093635",-0.0179255810623701
"cg06805513",0.00999540195629769
"cg13924998",-0.0644707754026809
"cg19709083",-0.0117576902267867
"cg18527133",-0.00379814647561909
"cg07040661",-0.000331480279625374
"cg02468316",-0.0533487179636585
"cg15535638",0.0386297366121635
"cg11230940",0.0699695734426966
"cg03094121",-0.157088954242897
"cg08089031",0.0234410589894137
"cg25316856",-0.0044514756349191
"cg03575666",-0.00328764902662768
"cg09082664",-0.0205751979252714
"cg22716904",0.00183874510780073
"cg05935961",-0.15037190039043
"cg23252902",-0.00330881110293386
"cg26000393",0.00018526975090366
"cg20752472",-0.010589336052848
"ch.1.159725313R",0.00464178316405281
"cg21285133",-0.0700846791841121
"cg05924733",-0.00852861552900042
"cg26934683",-0.0588881966001814
"cg18703875",-0.0273804116097588
"cg17494034",0.058489383343425
"cg02197542",-0.0165792918642212
"cg27246439",-0.0720444011819338
"cg04229238",-0.0125486490320385
"cg26393255",0.00449448010135481
"ch.12.2473323R",-0.0106727757611346
"cg14730097",0.0165747554358435
"cg08130663",-0.0545998783567475
"cg02247875",0.00194226855136126
"cg04152629",0.0401661683616604
"cg22048274",-0.0800973889655505
"cg01768433",0.00200993500905644
"cg04142661",-0.0264314339083701
"cg07288693",-0.00447738079705334
"cg17613924",-0.0497767894423037
"cg15892497",-0.197165470427687
"cg20977111",-0.000597483251855709
"cg15284545",-0.0024860682195269
"cg09295382",-0.0124678811229333
"cg10328047",-0.0362385754146968
"cg01096587",-0.0087685412755405
"cg08495456",0.0271815649798421
"cg20022454",0.0212387817750203
"cg16904585",0.00991864731137079
"cg04335565",-0.0270289044644082
"cg08845235",-0.0142591923883495
"cg12147998",-0.00355205125688182
"cg20479774",0.0552943362264541
"cg17945447",0.0238910645455555
"cg08355099",-0.0695169636364885
"cg02831260",0.00715934614288893
"cg23828635",-0.0535619698824125
"cg02181143",-0.00467833980240674
"cg19073171",-0.0476339576199854
"cg03663955",-0.0198585278696427
"cg25067636",0.0124514845858839
"cg08063125",0.0674488919614922
"cg08733307",0.00190417866512482
"cg05603527",0.136766527566285
"cg03108928",-0.0130046487157267
"cg09344943",-0.00403789659549254
"cg01257654",0.000215160221830768
"cg22913249",0.112117647931546
"cg26471020",-0.000665242858720841
"cg05467676",0.0135116637489674
"cg14023449",0.0297403032500558
"cg22703945",-0.0311900599823577
"cg22855325",0.0354303899586241
"cg09553753",-0.0583426492918659
"cg04362960",0.000240153012764997
"cg14782471",0.00851967998070433
"cg11768886",0.0246213148277988
"cg20950465",0.0296124266174624
"cg15433534",0.00728364522645644
"cg06371044",-0.0269651701471262
"cg27060381",0.0797085705612037
"cg08262464",-0.0175376695286137
"cg23361590",-0.0591960538764994
"cg07450641",-0.0478461444323469
"cg04410024",0.0972933531832689
"cg13483447",0.0516545445434621
"cg10981648",-0.00401079804012827
"cg06294712",0.0422493921888395
"cg19564017",0.007805399226538
"cg00880290",-0.00704018057582593
"cg02224138",-0.0682397509626435
"cg05785988",-0.0737696293874643
"cg17728851",0.00107402732532839
"cg21364723",0.00478835798913901
"cg18710278",0.0987933935229809
"cg23252997",-0.0126821115987089
"cg14921757",-0.00696851999151971
"cg19109583",-0.0281205163266296
"cg00822840",0.0324596231359897
"cg01575317",-0.0340433429577169
"cg16511994",-0.0154805789344713
"cg05358749",0.00461286680211221
"cg26932552",0.00154700599817725
"cg14598795",-0.00523375129631658
"cg00639010",-0.205922080620676
"cg16896205",-0.0342695580402985
"cg07779653",-0.0213624016778409
"cg05218976",0.0299681464738818
"cg18305853",-0.0182998152464101
"cg17840408",-0.0214667760100842
"cg06821929",0.0301506062068801
"cg15819410",-0.00442891316726091
"cg24102601",0.00851584236180824
"cg03536334",-0.0085510568938969
"cg26346636",0.0254406823959389
"cg18407955",0.0338271283620065
"cg14596967",-0.0819418968378572
"cg02931410",-0.0184715250524439
"cg03219792",-0.0307042277733668
"cg05867975",0.0892330701463689
"cg23953226",-0.000749141291081168
"cg14580211",-0.00950534336910303
"cg25305750",-0.0645143411535683
"cg04548815",-0.0894921881638742
"cg01139966",-0.0124166528307176
"cg05931119",-0.0627851854640016
"cg18898632",0.0085115586500436
"cg18735451",-0.111778379809958
"cg12354729",-0.0108476671795474
"cg15147060",-0.0067659156825027
"cg06662812",0.0540277423082409
"cg03140289",-0.0342923237644261
"cg12494857",-0.0403730168567066
"cg23845646",-0.0475823960736408
"cg00284386",-0.136673180034652
"cg15360169",-0.0116445149452925
"cg04431935",0.017227855245986
"cg27055481",0.0666224412097472
"cg23348764",0.00653802486594421
"cg17368726",0.033096629231616
"cg04067517",-0.00560454945501909
"cg17976588",-0.0326755705653774
"cg18323236",-0.0472048192622106
"cg18885299",-0.0686232820180075
"cg09786202",-0.00507584717908849
"cg16624210",0.0256169714346766
"cg16203771",-0.0153465398332141
"cg09121480",-0.0453752954404208
"cg24585559",-0.0306687458643708
"cg03995533",-0.109885407970378
"cg22455392",-0.000765353504688648
"cg05051393",-0.00562013339250922
"cg21007342",-0.0270677110434715
"cg09322949",-0.00388630749443597
"cg06880664",0.00347735033599716
"cg27487860",-0.0845693211011562
"cg23976221",-0.0218657318519583
"ch.13.34126435R",-0.0102386791635212
"cg15923408",0.0173540934927516
"cg10314760",-0.0393271047880386
"cg14555733",0.0336817795873561
"cg02527529",0.00238440678748284
"cg08402734",-0.039393989946076
"cg26754510",-0.0550019499959202
"cg21772489",-0.00774949124198188
"cg03694403",-0.0360339288392448
"cg15207993",-0.0106051559225803
"cg22609785",-0.0244863172973129
"cg27519145",-0.0223513746327156
"cg02151779",-0.0104601707626998
"cg16166368",0.02573965593407
"cg18903768",0.00594478969591905
"cg08117431",0.00723263135499608
"cg21680980",0.00707724821221145
"cg00094943",-0.00361106563052094
"cg11707556",-0.0773660993639517
"cg16713625",0.00722838923366209
"cg10101773",0.0942184722928309
"cg25664338",0.0711742605233867
"cg21086870",-0.170924985336462
"cg10845249",0.0153374618758059
"cg15435765",-0.018933601816113
"cg12401926",0.051116106841836
"cg14003931",-0.0305448294265744
"cg00998379",-0.0188144163500505
"cg15638366",-0.0218897109491877
"cg23835646",0.0506285926213272
"cg00326251",-0.0488258979728077
"cg04145764",-0.0278668878206924
"cg11369686",-0.000420867172749362
"cg11290998",-0.082402830835328
"cg14956201",-0.0116248506324983
"cg17836177",-0.0979022687339898
"cg03217019",-0.0407237027592364
"cg11555122",0.00750562996512413
"cg25885449",0.00142565305759335
"cg10125625",-0.00294396338464496
"cg00349943",0.0374672494980861
"cg09993145",-0.0326476264140342
"cg05686542",-0.019116656314272
"cg07864647",-0.0190308858549023
"cg07665387",0.12556527873089
"cg24814801",-0.0147543622525803
"cg01169521",-0.0438620558439106
"cg01097963",-0.0848243937914547
"cg11190498",-0.0364842241004469
"cg11307565",-0.0597202239896176
"cg11784196",-0.079620562369277
"cg18114040",0.00414979580070468
"cg08814800",-0.0213622293386505
"cg20151576",-0.0292803445556881
"cg14495916",-0.0218134046444654
"cg06489557",-0.0268667826093459
"cg22620274",0.0336574197916892
"cg15541611",-0.0404941942332103
"cg08890976",-0.0594342306512593
"cg04647241",-0.0208340479228125
"cg26726589",0.0351409381587161
"cg12503835",-0.0147391676789813
"cg23858189",-0.0259613772683409
"cg01008117",-0.00319391862133789
"cg07677856",-0.0153284784481886
"cg07855221",0.0039614321808612
"cg05428298",-0.0216890013093981
"cg00313106",-0.0822861317203761
"cg17012160",0.094005627445489
"cg03846249",-0.123024422409333
"cg07211155",-0.0120564474366147
"cg13508402",-0.0161180859690507
"cg22136753",0.0721995963381183
"cg02675466",-0.0517860618167598
"cg23991368",-0.00194585960429625
"cg00917603",-0.0103799369181688
"cg08405378",0.00203828208101266
"cg00990874",-0.00819393228861021
"cg09605212",-0.0615299259785598
"cg00648476",0.0010918496138696
"cg05010752",-0.0333849570269366
"cg02690350",-0.00330744756858374
"cg16724196",0.057089461177817
"cg02997812",-0.00172049137577561
"cg27593348",-0.000845973502340922
"cg10780525",-0.0121172808130373
"cg18843595",0.00565574623639986
"cg08125972",-0.00768889052568301
"cg07748741",-0.018426259555482
"cg05009934",0.0604735616380392
"cg04271445",-0.0817218981914509
"cg06799605",-0.0372706266459162
"cg08003353",0.110697707094071
"cg04610450",0.100181879104008
"cg10097813",-0.00220835820348508
"cg04143547",-0.0321496732555522
"cg08200835",-0.0507136753702953
"cg27367066",-0.10628861575409
"cg18930076",-0.00418465802962738
"ch.9.2473665R",-0.0201384026166046
"cg13880412",0.0191841215763056
"cg01026192",-0.0351932404345241
"cg24640821",-0.00927783599373977
"cg17638730",0.0176595126867377
"cg12277698",-0.0184231134809951
"cg27292547",-0.0177287491559004
"cg05699921",-0.075417625149511
"cg23505966",0.0111244569040685
"cg17164520",-0.0106005406553349
"cg25550823",-0.0830657480171821
"cg10264003",-0.0811860619135174
"cg17182302",0.0335634693432494
"cg27428785",-0.0682558155832168
"cg23086749",-0.0296816522808346
"cg17763019",0.0301437156135906
"cg05971061",-0.0594687122775536
"cg19727491",0.000883927742534762
"cg03735492",0.0190834229142341
"cg17887936",-0.0139692467973225
"cg17162260",-0.0213196492038738
"cg00052578",0.0172401607022057
"cg00115654",-0.0146566351611114
"cg05049628",-0.0125542588825944
"cg18674692",-0.04295588493248
"cg20468476",-0.0499181525962401
"cg10438879",-0.0151816039044712
"cg09361958",-0.0345552860994808
"cg23820244",-0.0282419918518335
"cg14825676",-0.0255195246423134
"cg03994617",-0.0759014289188984
"cg03378998",-0.0269217656857955
"cg03215599",-0.0399288907596296
"cg01683570",-0.00510370946280514
"cg04006010",-0.0150685311602952
"cg05312338",-0.0119987824768255
"cg23861478",-0.0273457423226287
"cg25429672",-0.0968085972157973
"cg12655379",-0.000176077158469373
"cg15148064",0.00380752643159543
"cg18155226",-0.000474501902350603
"cg16660547",-0.00863904742455768
"cg17814479",-0.0173338245811738
"cg15706250",0.0392033939543228
"cg07213264",-0.0575798176283951
"cg02488422",-0.023335511205085
"cg21744203",0.00278800750905109
"cg16264642",-0.0209569200654747
"cg11397581",-0.0195784120104922
"cg25929976",0.0256606211827114
"cg18773129",-0.0125983607559863
"cg09757277",0.0167064715628578
"cg06565548",-0.0294335384954812
"cg13840445",-0.0364819745416868
"cg03768479",0.000974396774437489
"cg04790636",-0.0325447624049209
"cg21054703",0.021289182269531
"cg14096229",-0.0785330572861536
"cg12352960",0.0551951606530906
"cg26771969",-0.0502720281774333
"cg22229470",0.0160111679347538
"cg14860219",-0.0124747904740194
"cg26308530",0.0408452535126902
"cg23157971",0.00439539289306362
"cg06833823",0.000665596660025858
"cg04360147",-0.0072587815975877
"cg16895810",-0.0247934889035109
"cg24513567",0.0107268232719524
"cg15007325",-0.00130746950102754
"cg22803989",-0.00443530340007325
"cg24531141",-0.0666933855276464
"cg17609050",0.00520746202494006
"cg13668823",-0.00571596078301129
"cg02889973",0.0147866261712192
"cg04658243",-0.0337171700627714
"cg20557595",0.0830652488880194
"cg03494005",0.00262819275308587
"cg21339176",0.000923509902239165
"cg04321396",-0.0110924564660124
"cg27300967",0.00179406809643111
"cg22695117",-0.0161289934129805
"cg24834637",-0.00605638571577022
"cg14506141",-0.0755532914189627
"cg26504915",-0.0132344972064903
"cg07431522",-0.0570742428422457
"cg08111158",0.0131191341903781
"cg00988247",0.00827130583547592
"cg06016645",-0.0219863714231002
"cg13752837",0.0685599979500555
"cg13737695",0.0274289908064004
"cg17323739",-0.0424506175538116
"cg06480942",0.0075827748081706
"cg02130040",0.0180196870284818
"cg04748223",0.0289005043732588
"cg03021296",-0.0577819987738709
"cg24775172",0.0143462889955076
"cg13528338",-0.0422045002427298
"cg25459778",9.56651991175159e-06
"cg23383149",-0.0207057224396204
"cg18817459",-0.260957298864148
"cg02290823",-0.00281640673824157
"cg11987853",-0.0764860235570678
"cg14110168",-0.0968327472409993
"cg04315692",0.0462594240829352
"cg02941781",0.00823457188291256
"cg06017677",-0.00315127403459738
"cg03430502",0.0110615864363226
"cg07903316",0.0171477893645271
"cg17210546",-0.0875656221523893
"cg16708465",-0.0359296056508449
"cg15265222",-0.00633930567972618
"cg09856398",-0.00164591279584056
"cg24029551",-0.0400029545469128
"cg20079898",-0.00403588317032058
"cg20010341",-0.0213270309955182
"cg27266257",0.106318269957741
"cg09623771",-0.00845355548562862
"cg10811474",0.00582789251349632
"cg26631039",0.0687831676242388
"cg03520976",-0.000495337643488553
"cg27468926",0.00346771214031337
"cg24014629",-0.0151470524499306
"cg16026647",-0.0355294083021096
"cg04334121",-0.0523149422012158
"cg19734536",-0.0102991350447041
"cg16656895",0.0884330672729473
"cg12450255",-0.0139869561572743
"cg27137280",0.029195929529113
"cg01760756",0.0176708214488331
"cg15260508",-0.121026721667924
"cg00350942",0.00782485074285461
"cg27304565",-0.0281397982824517
"cg16604234",-0.0257907650243812
"cg24245285",-0.0114709111234256
"cg08400159",0.0326876445731655
"cg06211872",0.0885802876277549
"cg12885432",-0.0160628641901436
"cg07758529",0.0435536717500672
"cg06340365",-0.0263231607260141
"cg19212712",-0.00543094312782419
"cg22019158",-0.0382368934054187
"cg20615832",-0.0107260153193922
"cg23157948",-0.0303309345678563
"cg13977632",-0.0291996400993638
"cg16186435",-0.113386433366556
"cg25584474",-0.103079694939224
"cg15965094",-0.0182882138412207
"cg13107428",0.0131358902295456
"cg19411008",0.041275082558992
"cg21547594",-0.0645965547040278
"cg24336089",0.105776281716435
"cg01198024",-0.0488597048842914
"cg23429042",0.00496662307179124
"cg10946404",-0.0140696476962187
"cg18226098",-0.00580112856635212
"cg01070065",-0.000523960677213678
"cg13301582",-0.0296290705187658
"cg22067676",-0.0169836691852072
"cg23998749",-0.0911169861849321
"cg11584284",-0.0153973502950258
"cg10692693",-0.00395395806667564
"cg17162132",-0.00418595029234317
"cg01418153",-0.0205429115836537
"cg01644592",-0.0399830911351848
"cg14692377",0.0843428684990042
"cg23679434",0.0199672504814439
"cg00242998",-0.0792322738392037
"cg14922922",-0.0331147572470176
"cg12957339",-0.0154105925678008
"cg05001532",-0.00198473276669773
"cg16961218",-0.000143017216267988
"cg04833885",-0.0863308708285018
"cg13464337",-0.0770130019353973
"cg09787381",0.00839037830063261
"cg18113084",0.00129664829591709
"cg16434511",-0.0850986110556331
"cg13712952",-0.00357119176599108
"cg07102229",0.00542283110057329
"cg00003578",0.0198656039554149
"cg13785951",-0.0793595744341917
"cg27110521",-0.00909444922275837
"cg15074709",0.0441300720105448
"cg15946545",-0.00618072534225537
"cg22098324",0.000657988881625785
"cg05492433",0.00544853291090086
"cg08796692",-0.0511710778328993
"cg04913250",-0.0803106273721997
"cg10043718",-0.038930238341206
"cg03345093",0.0505952308532536
"cg08763351",-0.0424929928661308
"cg22735324",-0.00735078248915855
"cg02800362",0.0172532432402664
"cg01453221",0.0104149639348438
"cg00917642",-0.0138519766655275
"cg07285760",-0.0503554812736636
"cg15390816",-0.0243096288016843
"cg04182114",-0.0246374927939239
"cg12900649",-0.0274471700599729
"cg18233411",0.0681213004196489
"cg10072309",-0.00210359870379235
"cg08893575",-0.0452027387928513
"cg06640552",-0.0629797176212846
"cg10766373",0.0360489373474696
"cg04852776",-0.0120690727904978
"cg26900398",-0.0184909923213084
"cg11001739",-0.0968208139380536
"cg09998189",-0.0404214449218898
"cg05601456",0.174481373790187
"cg26726204",0.0017236163044656
"cg02367696",0.0808552645389506
"cg03723321",-0.052902812177216
"cg09500738",-0.111685355719925
"cg04181644",0.00170208215881294
"cg23634566",0.0171049310197469
"cg02024393",0.0203723051982219
"cg03379271",-0.0747237359656692
"cg07898857",-0.0100176727387234
"cg04594855",-0.0388424817692676
"cg20570279",-0.0205045397026289
"cg26200585",-0.0217760244207741
"cg17839758",-0.0745764315677522
"cg09164955",-0.0096311264493677
"cg20791560",-0.0119959668282438
"cg26379258",0.28019008066638
"cg27056119",-0.00542593739015357
"cg23256343",-0.0459658799441912
"cg16516490",-0.00704516905731356
"cg21942532",-0.0234860289414979
"cg20880647",0.0482293709360591
"cg01045946",-0.0372452649691815
"cg17367832",-0.0856839105587231
"cg24682073",-0.0376030916906195
"cg04007726",-0.0361930811387612
"cg07099407",0.0232902091656831
"cg12688240",-0.0061464103615021
"cg26037142",-0.0112085030054446
"cg10960681",-0.0394876071271261
"cg17083941",0.0212931072618537
"cg12692187",0.00899102792241965
"cg03018489",-0.115768950341168
"cg24097814",0.00958271260473265
"cg02404720",-0.0242437855217655
"cg00050482",-0.014366586653363
"cg23754665",0.0044723018693423
"cg22339313",-0.0524717190019667
"cg08521289",-0.0170616333267888
"cg11851218",-0.0011497168683926
"cg17216807",-0.0388854015629047
"cg18679504",-0.0295772663971637
"cg24376212",-0.0205577148235417
"cg10069638",-0.000224804521228569
"cg12515942",-0.096340854523014
"cg12044749",0.000539620736685231
"cg08133669",0.0100634899914195
"cg06094113",-0.0696614384327022
"cg07292606",-0.0209755930766271
"cg02764188",-0.00942713034371945
"cg14808689",-0.0744680853982009
"cg00468380",0.0321189816112926
"cg25491987",-0.00173814934523991
"cg09708286",0.0237336138634475
"cg04799329",-0.0211921302983615
"cg04383274",0.00637551388254176
"cg14099845",-0.0132549675326755
"cg25315235",-0.0167601960955296
"cg17969683",-0.0422755387063977
"cg01877260",0.0043254524464279
"cg19696103",-0.0124340443679933
"cg12939527",-0.000775737944470039
"cg11410882",-0.0322324914413467
"cg06636485",-0.0192008650611365
"cg21133608",-0.0526135536108008
"cg26794477",-0.0256301321003285
"cg13731338",0.0193178852969663
"cg19925445",0.00720590124594117
"cg13590228",-0.0339300435970706
"cg13188812",0.00428818409661999
"cg02314642",0.0126418378696308
"cg04438497",0.0202116089688301
"cg10952649",-0.0431767032276965
"cg17578330",-0.00504820340352885
"cg01099031",0.00652036867283764
"cg23026478",-0.00372960660623256
"cg02117764",-0.00905554987461032
"cg15597984",-0.0350180125963305
"cg01536104",-0.0341379346780026
"cg14577415",-0.0072077594787151
"cg09915421",-0.0744630737472504
"cg25039081",-0.0514189420404304
"cg09521490",-0.007694668789061
"cg16294425",-0.00467916503781585
"cg23750895",-0.0240149779189724
"cg14318679",-0.00715765539932101
"cg06942978",-0.0119464461862547
"cg14245135",0.00871835088641104
"cg17060416",-0.0412901358142684
"cg06654865",-0.0241090499849221
"cg05685741",-0.014267021276882
"cg21786465",0.00472886930454397
"cg22702741",-0.0357437546293582
"cg08595182",-0.00882778957122234
"cg15900386",-0.0298750484906696
"cg21153102",-0.0330311200049159
"cg12511137",-0.0346432695146863
"cg08380311",0.0474008294695075
"cg26031255",-0.00241319882405042
"cg07213721",-0.0167880042165448
"cg15749141",-0.0450345012353791
"cg20090429",-0.0406442188018404
"cg09530108",-0.106248444982264
"cg17140103",-0.0263523077618716
"cg17571559",0.011745981797362
"cg13832045",0.00975653790122298
"cg17479245",-0.0142828653741406
"cg24637044",0.00836972414211246
"cg11542784",0.0130979705098493
"cg06822067",-0.10748379480421
"cg21064182",0.00316326000477006
"cg03717931",-0.0493156221882393
"cg09172766",0.00294936397522026
"cg21339822",-0.0309523007400698
"cg03534058",-0.00880195824219739
"cg16118148",-0.00318374305860691
"cg17903548",-0.0161773695783964
"cg11567608",0.00927287915741826
"cg20632573",0.0366279263305403
"cg05286653",-0.085861294571032
"cg08343600",-0.120606445831369
"cg24740274",0.00254705165523675
"cg06664054",-0.0344291740940563
"cg01098656",-0.0158958310959244
"cg05926943",-0.00847693508455596
"cg27493220",-0.025830652739519
"cg20744788",0.00305958530926209
"cg17524624",-0.0280370398556155
"cg23374892",0.0170890054361746
"cg07810884",0.00605764310077872
"cg16349093",-0.0387914273361774
"cg09359820",0.00441827347959923
"cg17859772",-0.102587410723894
"cg23400451",-0.0690225415825637
"cg06333719",0.0542375756336352
"cg08955651",0.00798560327721469
"cg14203613",-0.0187139646049208
"cg03521737",-0.0314415652932033
"cg18554986",0.0129769370414604
"cg22675207",-0.0124664086800975
"cg21537623",-0.0106171614652562
"cg03968225",-2.75851129436511e-05
"cg21203438",-0.00275703770228043
"cg01565608",-0.0160542053072645
"cg02727029",0.0045806546203725
"cg04753738",0.0023240752117123
"cg17503786",-0.0259043391960653
"cg12962021",0.0508988135850736
"cg15048660",0.0395334657218713
"cg25153824",-0.0111325709924904
"cg08300481",-0.0120756067872411
"cg06405146",0.00974081167070873
"cg12920408",-0.0025632275747804
"cg11336837",-0.0197278064748994
"cg14174928",-0.00727669733838865
"cg03469910",-0.0480729154908887
"cg06547175",-0.0388284352467488
"cg13788515",0.0330477864064283
"cg11197913",-0.020627696753499
"cg09070371",0.0709977495136519
"cg26966246",0.000613668477964034
"cg20898358",0.0487751328661502
"cg16705245",0.016262169545075
"cg23323891",0.0230513040491572
"cg00143986",-0.0797575168767649
"cg04952599",-0.00203368244557625
"cg23303505",-0.1056440553671
"cg06641749",-0.0563123873114598
"cg21370527",0.00874395883884115
"cg15953616",-0.0100885197960535
"cg26504749",-0.016331959352086
"cg26736321",-0.000697147907284645
"cg01367587",-0.0171084210219902
"cg16340918",-0.00274112983960367
"cg18235690",-0.0557208142045355
"cg07582892",0.0148888266128306
"cg10648763",-0.00080645201043994
"cg07815694",-0.0835566126067845
"cg17701942",-0.0290753230556819
"cg26606327",0.012943788159457
"cg21498503",-0.162648776851537
"cg09840721",-0.0121687458770375
"cg18786535",0.076422947710595
"cg00942552",-0.0151098320140652
"cg02435734",0.0247600592891741
"cg26121294",-0.0468763236345394
"cg05555772",0.00589589283262667
"cg14223646",-0.0946472666468713
"cg10376100",-0.00390430318128621
"cg20341504",0.145996837655241
"cg15933195",-0.0168853980453138
"cg14010484",0.00113734565955298
"cg18026197",0.022897882561108
"cg18706888",-0.0441603905495032
"cg17352152",0.0039608836033512
"cg15513719",-0.0191050275774407
"cg00786635",-0.026358286826171
"cg10964388",-0.0292841898850493
"cg16552454",-0.0648464980791679
"cg07915271",-0.0371948069045327
"cg25012219",-0.00961001135301635
"cg08757721",0.00303622886856125
"cg19666256",-0.0345397840936001
"cg02851548",0.00514192668419677
"cg26529371",0.102463540300053
"cg07380814",-0.00393612700218693
"cg18194153",-0.0640061536198584
"cg13791713",0.000956227414652178
"cg17155018",-0.00482303464999911
"cg16968514",-0.0284458589657682
"cg23557926",0.00746053632445698
"cg04775889",0.0447013188022848
"cg05374756",-0.0387191168153767
"cg27009633",0.01520995743052
"cg09798536",0.00130589687094385
"cg27085488",-0.0153051157556422
"cg19172750",0.0279895538986546
"cg15468180",0.0369944961775149
"cg00106923",0.00134224501301727
"cg03770290",0.00784097418303453
"cg06170657",0.000781191432452089
"cg23585337",0.0134033457071723
"cg05825928",-0.0073817749277737
"cg03850057",0.0127240194501047
"cg25145679",-0.0274399864475987
"cg16511086",-0.0531542694863741
"cg22184996",-0.0140193709442175
"cg03055346",0.0141623564782231
"cg26690834",0.00652872646414848
"cg23244817",-0.0298299979190845
"cg26267310",-0.0416284952654912
"cg07456546",-0.0161013764925768
"cg05317498",-0.00356060464726882
"cg00982433",0.00212193825006833
"cg17079137",0.0372514266550078
"cg22903773",0.0667094958200614
"ch.13.52607113F",0.00247652937226726
"cg02625590",-0.0151693236049439
"cg20332930",0.00275973530485471
"cg07791676",-0.00669729719560941
"cg08928569",-0.00951483093069316
"cg14217660",-0.0217692043898933
"cg05487210",-0.0118219417383397
"cg04916810",0.00651207212415764
"ch.10.89216809R",0.00540870701280709
"cg12552402",0.000873496660901307
"cg16239296",-0.0368520084470034
"cg16758348",0.00359592742008585
"cg21975462",0.0254476558178548
"cg25623815",-0.0802187542253504
"cg04122329",-0.0207588415136632
"cg27512502",-0.0195075021666034
"cg07060006",0.0167586159710714
"cg16241867",-0.011082728384321
"cg08722065",0.00573519551440318
"cg16270846",0.0112973814311517
"cg16623153",-0.0460245662081425
"cg05470939",-0.0100982119825256
"cg24720361",-0.0216088394005969
"ch.19.23069863R",-0.00332812646136267
"cg12623034",-0.115253624840899
"cg07849009",-0.0888862349796629
"cg18062196",-0.032555077265507
"cg10516089",-0.0368434102827324
"cg03871468",-0.028576862791249
"cg09563216",0.0791512790889132
"cg23849103",-0.0356779125913477
"cg20159101",-0.0102340605051308
"cg22791948",-0.018778598854985
"cg22541509",-0.023966883142458
"cg18754118",-0.016173197156847
"cg14420186",0.0110230884766522
"cg23370290",-0.0324207097069877
"cg17817067",-0.0118053970196529
"cg03600886",-0.0100761865062275
"cg19411214",-0.00135195434195455
"cg27039821",-0.0125892166791344
"cg21531689",0.0238769589173692
"cg26364766",-0.00130900335473838
"cg24679317",-0.000706781576651827
"cg05664472",-0.0480132121946601
"cg00218707",-0.0443623607198731
"cg20069977",-0.0268851521740729
"cg11336382",0.0139366363146103
"cg16672189",0.000544628837987893
"cg18991240",0.0243952205447252
"cg05508592",-0.00166422251599737
"cg11138929",0.00439299915448606
"cg26182497",0.0188507862387626
"cg03185863",-0.00598604868861106
"cg08296390",0.00491149495313542
"cg17933386",-0.0212487837617622
"cg02059952",-0.016048816535764
"cg27040385",0.0361274469878504
"cg01166604",-0.0228097046152205
"cg26522389",0.00269091128916696
"cg01206728",-0.0294633878327728
"cg20335213",0.00277679287625832
"cg07981080",-0.0439898944613506
"cg12981137",0.00258449812957411
"cg02699336",0.0767108843714338
"cg15972516",-0.017411426448513
"cg00924052",-0.017392232822007
"cg09010837",0.00170716758955398
"cg10526376",-0.0550254345190057
"cg16911220",-0.0184370522673101
"cg05040219",-0.0288857346338235
"cg10827434",0.084170684919816
"cg21184111",0.0055035455345126
"cg01039421",-0.00506407291186828
"cg19141913",0.011443315202202
"cg25373579",-0.0409435935249309
"cg22602002",0.0278692588275817
"cg00030176",-0.00120914707905445
"cg00387940",-0.179461747745913
"cg08073507",-0.0801941324226074
"cg22862112",-0.0588087525359546
"cg21056978",-0.00971829650082269
"cg18297519",-0.00562217932239448
"cg17110202",-0.0141385206626895
"cg07555182",-0.00226939353865227
"cg00086493",-0.0709444952969338
"cg07441278",-0.124482674915332
"cg23358612",0.0704793636695388
"cg08954352",-0.029022101772602
"cg19917714",-0.0449190752979869
"cg10435282",-0.0523264253986293
"cg17424602",0.0133314682986236
"cg14197205",0.0206909248728761
"cg07317108",-0.00875596962181546
"cg21042919",-0.0565439526179808
