"gene","log2FC","pvalue","padj","pct.1","pct.2","method","contrast"
"Fus",-0.590911393477886,1.95890482850389e-87,5.24202932107642e-83,0.753,0.876,"macrophage_FindMarkers","CLP vs Steady"
"Slc40a1",-1.94961457342355,2.17656837610111e-87,5.82449697444657e-83,0.115,0.323,"macrophage_FindMarkers","CLP vs Steady"
"Ddx6",-0.712999016668057,4.80234861966879e-87,1.28510849062337e-82,0.606,0.786,"macrophage_FindMarkers","CLP vs Steady"
"Klf6",-0.516102794353438,7.05638969966796e-87,1.88828988363115e-82,0.872,0.937,"macrophage_FindMarkers","CLP vs Steady"
"Cd52",0.928758884002807,7.41242762555553e-87,1.98356563259866e-82,0.853,0.783,"macrophage_FindMarkers","CLP vs Steady"
"Hsph1",-1.43582971363537,7.77531245776148e-87,2.08067361369697e-82,0.177,0.393,"macrophage_FindMarkers","CLP vs Steady"
"Ccl7",1.31327045455649,1.77005824059685e-86,4.73667585183717e-82,0.561,0.343,"macrophage_FindMarkers","CLP vs Steady"
"H2-Eb1",-0.82595935871057,2.29956523348112e-86,6.15363656479548e-82,0.624,0.79,"macrophage_FindMarkers","CLP vs Steady"
"Gm26778",-1.5163803836752,8.52172395885127e-86,2.2804133313886e-81,0.159,0.389,"macrophage_FindMarkers","CLP vs Steady"
"Herc1",-0.724203214525018,9.33117265007331e-86,2.49702180115962e-81,0.474,0.683,"macrophage_FindMarkers","CLP vs Steady"
"Gabarap",0.441864650198603,1.21646247609722e-85,3.25525358603615e-81,0.917,0.917,"macrophage_FindMarkers","CLP vs Steady"
"Tut4",-0.780718253458773,1.43250219060765e-85,3.83337586206607e-81,0.51,0.708,"macrophage_FindMarkers","CLP vs Steady"
"Dab2",-0.457325864362657,1.53745743036582e-85,4.11423608365894e-81,0.898,0.948,"macrophage_FindMarkers","CLP vs Steady"
"Hnrnpa2b1",-0.460795989220721,1.68050676248622e-85,4.49703609641312e-81,0.875,0.937,"macrophage_FindMarkers","CLP vs Steady"
"Fnbp1",-0.642870231657126,3.18467520644216e-85,8.52219085243923e-81,0.653,0.811,"macrophage_FindMarkers","CLP vs Steady"
"Ivns1abp",-0.907659023202037,7.35605491298086e-84,1.96848029471368e-79,0.367,0.595,"macrophage_FindMarkers","CLP vs Steady"
"Usp34",-0.822707404345817,1.13170214166597e-83,3.02843493109813e-79,0.466,0.689,"macrophage_FindMarkers","CLP vs Steady"
"Cyth1",-1.28215140846944,1.63229293819305e-83,4.36801590260459e-79,0.262,0.457,"macrophage_FindMarkers","CLP vs Steady"
"Cep350",-0.861211353916892,1.7047107625373e-83,4.56180600054982e-79,0.465,0.683,"macrophage_FindMarkers","CLP vs Steady"
"Coro1a",0.667252916679262,1.96073852324932e-83,5.24693628821518e-79,0.881,0.844,"macrophage_FindMarkers","CLP vs Steady"
"Jdp2",-1.29424844268557,4.65005315220592e-83,1.2443542235303e-78,0.29,0.498,"macrophage_FindMarkers","CLP vs Steady"
"Jun",-0.602479604114186,3.16875283653077e-82,8.47958259055634e-78,0.877,0.932,"macrophage_FindMarkers","CLP vs Steady"
"Fam193a",-0.868935790503375,6.99873497182372e-82,1.87286147846003e-77,0.328,0.544,"macrophage_FindMarkers","CLP vs Steady"
"Hint1",0.551079223065157,8.73507864754948e-82,2.33750704608424e-77,0.875,0.861,"macrophage_FindMarkers","CLP vs Steady"
"Ccl12",1.35413862198206,1.10336228995899e-81,2.95259748793025e-77,0.581,0.367,"macrophage_FindMarkers","CLP vs Steady"
"Pde3b",-1.06119682694395,1.28725583876038e-81,3.44469662452277e-77,0.308,0.534,"macrophage_FindMarkers","CLP vs Steady"
"Tomm7",0.656160206538459,2.97614938263332e-81,7.96417574792676e-77,0.779,0.696,"macrophage_FindMarkers","CLP vs Steady"
"Axl",-1.19373366252836,6.18861825447529e-81,1.65607424489759e-76,0.24,0.458,"macrophage_FindMarkers","CLP vs Steady"
"Runx1",-0.596984766909243,7.63149104368518e-81,2.04218700329015e-76,0.777,0.88,"macrophage_FindMarkers","CLP vs Steady"
"Atf4",-0.739964014999218,8.87793563149308e-81,2.37573557498755e-76,0.551,0.745,"macrophage_FindMarkers","CLP vs Steady"
"Uqcr11",0.78867810255483,2.07967246178231e-80,5.56520350772946e-76,0.786,0.707,"macrophage_FindMarkers","CLP vs Steady"
"Nsd1",-0.70912021203527,4.43212387153848e-80,1.1860363480237e-75,0.589,0.768,"macrophage_FindMarkers","CLP vs Steady"
"Fosl2",-0.943330526396852,4.64670154177705e-80,1.24345733257954e-75,0.328,0.557,"macrophage_FindMarkers","CLP vs Steady"
"Sirt1",-1.21872686887217,5.36599397053534e-80,1.43593998651526e-75,0.186,0.386,"macrophage_FindMarkers","CLP vs Steady"
"Rpl9",0.35385226828207,5.64825192069589e-80,1.51147221397822e-75,0.957,0.952,"macrophage_FindMarkers","CLP vs Steady"
"Myh9",-0.530959945329472,6.87709102504533e-80,1.84030955830213e-75,0.759,0.872,"macrophage_FindMarkers","CLP vs Steady"
"Cndp2",0.839483519235909,2.2221657099765e-79,5.94651543989711e-75,0.739,0.658,"macrophage_FindMarkers","CLP vs Steady"
"Hip1",-0.696743723088246,2.98641314333374e-79,7.99164157156109e-75,0.53,0.716,"macrophage_FindMarkers","CLP vs Steady"
"Zswim6",-0.82714088653727,4.01674012924491e-79,1.07487965858594e-74,0.434,0.64,"macrophage_FindMarkers","CLP vs Steady"
"Zfhx3",-0.61054313980164,4.71797479142222e-79,1.26253005418459e-74,0.721,0.854,"macrophage_FindMarkers","CLP vs Steady"
"Nav1",-0.66214843591292,5.73903860627071e-79,1.53576673103804e-74,0.511,0.7,"macrophage_FindMarkers","CLP vs Steady"
"Rps13",0.369595056918873,6.89517576809311e-79,1.84514903554172e-74,0.946,0.948,"macrophage_FindMarkers","CLP vs Steady"
"AC122252.2",-0.695381604803047,7.18945930130979e-79,1.9238993090305e-74,0.485,0.684,"macrophage_FindMarkers","CLP vs Steady"
"Actg1",0.465433759611938,1.16114496759603e-78,3.10722393328699e-74,0.955,0.958,"macrophage_FindMarkers","CLP vs Steady"
"Rps7",0.489097105034686,1.21000531589534e-78,3.23797422533594e-74,0.922,0.926,"macrophage_FindMarkers","CLP vs Steady"
"Mt1",0.775694048054623,1.670538650425e-78,4.47036142853729e-74,0.881,0.845,"macrophage_FindMarkers","CLP vs Steady"
"Nxpe5",2.36116927623537,2.80005128830522e-78,7.49293724750476e-74,0.257,0.08,"macrophage_FindMarkers","CLP vs Steady"
"Itsn2",-0.696359489779643,2.83502820719454e-78,7.58653548245259e-74,0.544,0.734,"macrophage_FindMarkers","CLP vs Steady"
"Atp6v0e",0.581303077052903,4.51600832185935e-78,1.20848382692956e-73,0.849,0.822,"macrophage_FindMarkers","CLP vs Steady"
"Apc",-0.79213190021647,8.43601227478018e-78,2.25747688473118e-73,0.417,0.628,"macrophage_FindMarkers","CLP vs Steady"
"Ahnak",-0.470432183694431,9.8316654398096e-78,2.63095367169305e-73,0.892,0.952,"macrophage_FindMarkers","CLP vs Steady"
"Adgre1",0.649215752218854,1.10134338859846e-77,2.94719490788948e-73,0.885,0.866,"macrophage_FindMarkers","CLP vs Steady"
"Aff4",-0.84292704281971,1.24569200779377e-77,3.33347181285614e-73,0.394,0.61,"macrophage_FindMarkers","CLP vs Steady"
"Jund",-0.444923133045307,1.41072254292412e-77,3.77509352486494e-73,0.89,0.952,"macrophage_FindMarkers","CLP vs Steady"
"Cxcr4",-1.21623822495695,1.51834761662747e-77,4.06309822209511e-73,0.18,0.378,"macrophage_FindMarkers","CLP vs Steady"
"Setd2",-0.826267227941861,1.86152465497638e-77,4.9814399767168e-73,0.428,0.65,"macrophage_FindMarkers","CLP vs Steady"
"Klf4",-0.760641809972106,5.26531055194272e-77,1.40899710369987e-72,0.729,0.844,"macrophage_FindMarkers","CLP vs Steady"
"Cdc42",0.347481495769241,5.4163838953498e-77,1.44942433039561e-72,0.936,0.946,"macrophage_FindMarkers","CLP vs Steady"
"Ndufa4",0.541224069396957,6.15760274271857e-77,1.64777449395149e-72,0.85,0.826,"macrophage_FindMarkers","CLP vs Steady"
"Nktr",-0.600562140669765,1.94160072212895e-76,5.19572353241706e-72,0.563,0.739,"macrophage_FindMarkers","CLP vs Steady"
"Slco2b1",-0.67851650664488,1.99515232458925e-76,5.33902762060083e-72,0.513,0.71,"macrophage_FindMarkers","CLP vs Steady"
"Pcf11",-0.901839892974219,2.50413500650131e-76,6.70106527739751e-72,0.361,0.591,"macrophage_FindMarkers","CLP vs Steady"
"Rps16",0.357871796372831,6.42728301378902e-76,1.71994093448994e-71,0.959,0.966,"macrophage_FindMarkers","CLP vs Steady"
"Ubl5",0.604239043777944,6.5110267882467e-76,1.74235076853482e-71,0.822,0.776,"macrophage_FindMarkers","CLP vs Steady"
"Rps10",0.636605105404145,1.61832773107834e-75,4.33064500836564e-71,0.831,0.805,"macrophage_FindMarkers","CLP vs Steady"
"Zbtb20",-0.925055273801589,2.54634539537577e-75,6.81402027802556e-71,0.461,0.654,"macrophage_FindMarkers","CLP vs Steady"
"Neat1",-0.538545373542355,1.30391426276239e-74,3.48927456715215e-70,0.787,0.896,"macrophage_FindMarkers","CLP vs Steady"
"Cd81",0.413554095298811,1.61151511659339e-74,4.31241445200391e-70,0.928,0.936,"macrophage_FindMarkers","CLP vs Steady"
"Rbm39",-0.344123631957161,1.83143900897862e-74,4.90093078802678e-70,0.898,0.94,"macrophage_FindMarkers","CLP vs Steady"
"Usp9x",-0.699002759755701,1.93891966667457e-74,5.18854902802116e-70,0.487,0.675,"macrophage_FindMarkers","CLP vs Steady"
"Kmt2d",-1.0871128354078,2.15710910470083e-74,5.77242396417943e-70,0.205,0.416,"macrophage_FindMarkers","CLP vs Steady"
"Nipbl",-0.614485411337022,2.74747814337187e-74,7.35225151166311e-70,0.685,0.83,"macrophage_FindMarkers","CLP vs Steady"
"Slk",-0.654361758595581,2.78541509700278e-74,7.45377079957945e-70,0.546,0.731,"macrophage_FindMarkers","CLP vs Steady"
"Med13",-0.917527587263025,2.80039652490503e-74,7.49386110064586e-70,0.358,0.578,"macrophage_FindMarkers","CLP vs Steady"
"Tmem176a",0.630515721910241,3.58822833534382e-74,9.60209902538007e-70,0.887,0.874,"macrophage_FindMarkers","CLP vs Steady"
"Uqcrh",0.537123559125168,9.30546347477735e-74,2.49014202585042e-69,0.876,0.856,"macrophage_FindMarkers","CLP vs Steady"
"Ndufc2",0.716894892425336,1.00324071906646e-73,2.68467216422185e-69,0.747,0.681,"macrophage_FindMarkers","CLP vs Steady"
"Got1",-1.05869235011173,1.00346203194255e-73,2.68526439747826e-69,0.282,0.485,"macrophage_FindMarkers","CLP vs Steady"
"Med13l",-0.858167023339571,1.28203912012084e-73,3.43073668544337e-69,0.308,0.513,"macrophage_FindMarkers","CLP vs Steady"
"Tanc2",-0.72845944338758,1.28908425188366e-73,3.44958945804067e-69,0.519,0.712,"macrophage_FindMarkers","CLP vs Steady"
"Zfp652",-0.82836933428889,1.29930250389652e-73,3.47693350042709e-69,0.393,0.604,"macrophage_FindMarkers","CLP vs Steady"
"C4b",1.5581943040429,2.25063228949398e-73,6.0226920066859e-69,0.511,0.338,"macrophage_FindMarkers","CLP vs Steady"
"Dmxl1",-0.760610248951939,2.59260280544834e-73,6.93780510737975e-69,0.43,0.629,"macrophage_FindMarkers","CLP vs Steady"
"Mrpl52",1.01735896738361,3.95154590414373e-73,1.05743368394886e-68,0.637,0.496,"macrophage_FindMarkers","CLP vs Steady"
"Naca",0.474219268407476,5.32060073350703e-73,1.42379275628648e-68,0.91,0.907,"macrophage_FindMarkers","CLP vs Steady"
"Cd33",-0.709280259875544,3.44780405413081e-72,9.22632364885406e-68,0.524,0.706,"macrophage_FindMarkers","CLP vs Steady"
"Smdt1",0.628142831795688,6.52709416070007e-72,1.74665039740334e-67,0.809,0.768,"macrophage_FindMarkers","CLP vs Steady"
"Spen",-0.856915134009534,6.83903660028976e-72,1.83012619423754e-67,0.314,0.527,"macrophage_FindMarkers","CLP vs Steady"
"Cdk13",-0.829001755772023,7.46373007588063e-72,1.99729416830566e-67,0.365,0.575,"macrophage_FindMarkers","CLP vs Steady"
"Ssh2",-0.517577030965219,1.66345877429684e-71,4.45141568001835e-67,0.745,0.861,"macrophage_FindMarkers","CLP vs Steady"
"Mmp13",-1.89715197628757,3.74887061388728e-71,1.00319777627624e-66,0.068,0.242,"macrophage_FindMarkers","CLP vs Steady"
"Ankrd17",-0.752427124384438,3.84514079878345e-71,1.02895967775445e-66,0.452,0.656,"macrophage_FindMarkers","CLP vs Steady"
"Vamp8",0.526755236189936,4.26191065334984e-71,1.14048729083642e-66,0.857,0.841,"macrophage_FindMarkers","CLP vs Steady"
"Zfc3h1",-0.923936159905673,6.11337705229571e-71,1.63593969919433e-66,0.326,0.552,"macrophage_FindMarkers","CLP vs Steady"
"Psme4",-0.87223692821651,7.06149204897372e-71,1.88965527230537e-66,0.34,0.538,"macrophage_FindMarkers","CLP vs Steady"
"Mrc1",-0.359567366945313,9.96551562927695e-71,2.66677198239451e-66,0.916,0.955,"macrophage_FindMarkers","CLP vs Steady"
"Rhob",-0.640003777763695,1.31536157622265e-70,3.51990757797182e-66,0.697,0.824,"macrophage_FindMarkers","CLP vs Steady"
"Fpr2",3.10949781265984,1.40163718682028e-70,3.75078111193108e-66,0.18,0.034,"macrophage_FindMarkers","CLP vs Steady"
"Ndufa7",0.614226516362444,2.27958955719821e-70,6.10018165506241e-66,0.797,0.745,"macrophage_FindMarkers","CLP vs Steady"
"Utrn",-1.01132431535997,3.96899580308887e-70,1.06210327690658e-65,0.29,0.5,"macrophage_FindMarkers","CLP vs Steady"
"Dnajb1",-1.01213948817215,9.58018330730603e-70,2.56365705303509e-65,0.365,0.572,"macrophage_FindMarkers","CLP vs Steady"
"Ctsd",0.735261758865266,1.11243454260938e-69,2.9768748360227e-65,0.852,0.801,"macrophage_FindMarkers","CLP vs Steady"
"Eif5a",0.535227366704886,1.37239867874623e-69,3.6725388643249e-65,0.849,0.842,"macrophage_FindMarkers","CLP vs Steady"
"Prdm2",-0.818533291235999,1.38770211945104e-69,3.71349087165098e-65,0.332,0.542,"macrophage_FindMarkers","CLP vs Steady"
"Golga4",-0.80576377652394,1.47754429791931e-69,3.95390854123209e-65,0.416,0.611,"macrophage_FindMarkers","CLP vs Steady"
"Oaz1",0.370049279072225,1.50406143486074e-69,4.02486839968733e-65,0.93,0.936,"macrophage_FindMarkers","CLP vs Steady"
"Wdr26",-0.595988400376895,2.16275248675361e-69,5.78752565455267e-65,0.632,0.787,"macrophage_FindMarkers","CLP vs Steady"
"Syne2",-1.08385097046922,2.21144223282328e-69,5.91781941503511e-65,0.281,0.497,"macrophage_FindMarkers","CLP vs Steady"
"Sema4a",-0.728178844575948,2.23607019144406e-69,5.98372383230429e-65,0.404,0.616,"macrophage_FindMarkers","CLP vs Steady"
"Nbeal1",-0.84645967994537,2.90742970402756e-69,7.78028188797776e-65,0.348,0.544,"macrophage_FindMarkers","CLP vs Steady"
"Usmg5",0.783894173685618,3.6989226692154e-69,9.89831706282042e-65,0.697,0.584,"macrophage_FindMarkers","CLP vs Steady"
"Purb",-0.557889014490128,3.86409336907802e-69,1.03403138556528e-64,0.6,0.757,"macrophage_FindMarkers","CLP vs Steady"
"Ppia",0.416170697528152,5.70599325100423e-69,1.52692379396873e-64,0.956,0.96,"macrophage_FindMarkers","CLP vs Steady"
"Nfat5",-0.912145074975209,6.68775382744021e-69,1.789642924223e-64,0.264,0.467,"macrophage_FindMarkers","CLP vs Steady"
"Bdp1",-0.845578656977274,2.49402609132097e-68,6.67401382037491e-64,0.337,0.535,"macrophage_FindMarkers","CLP vs Steady"
"Vps54",-1.05742740083853,2.85525237430776e-68,7.64065535364758e-64,0.181,0.363,"macrophage_FindMarkers","CLP vs Steady"
"Safb2",-0.780553625826192,3.13274495942495e-68,8.38322551142117e-64,0.425,0.635,"macrophage_FindMarkers","CLP vs Steady"
"Ctss",0.412516949151895,3.888431738641e-68,1.04054433326033e-63,0.952,0.951,"macrophage_FindMarkers","CLP vs Steady"
"Ppp1r9a",-1.03517967674903,4.54955812936432e-68,1.21746175541789e-63,0.209,0.404,"macrophage_FindMarkers","CLP vs Steady"
"Arhgef12",-0.827877412534121,5.89833604972934e-68,1.57839472690757e-63,0.385,0.604,"macrophage_FindMarkers","CLP vs Steady"
"Itgam",0.794450164451837,1.04415356684589e-67,2.7941549448796e-63,0.794,0.713,"macrophage_FindMarkers","CLP vs Steady"
"Ifitm1",2.53518584448119,1.19888092151651e-67,3.20820534597819e-63,0.15,0.026,"macrophage_FindMarkers","CLP vs Steady"
"Myo9a",-0.899571430622334,1.40273683462263e-67,3.75372376945016e-63,0.306,0.521,"macrophage_FindMarkers","CLP vs Steady"
"Clta",0.425337676416519,1.85782970904282e-67,4.97155230139858e-63,0.926,0.93,"macrophage_FindMarkers","CLP vs Steady"
"Ubn2",-0.818214780885605,2.08937038272546e-67,5.59115514417334e-63,0.371,0.582,"macrophage_FindMarkers","CLP vs Steady"
"Cbfa2t3",-0.829765627461403,2.75360258017303e-67,7.36864050454302e-63,0.322,0.553,"macrophage_FindMarkers","CLP vs Steady"
"Klf2",-0.535503996751688,3.31015886423738e-67,8.85798512069922e-63,0.851,0.915,"macrophage_FindMarkers","CLP vs Steady"
"Cd38",1.19846202557309,3.66117355542999e-67,9.79730043433064e-63,0.509,0.342,"macrophage_FindMarkers","CLP vs Steady"
"Ucp2",0.452063406612651,3.8336254462203e-67,1.02587816940855e-62,0.923,0.932,"macrophage_FindMarkers","CLP vs Steady"
"Usp7",-0.706292789619659,4.45352166877465e-67,1.1917623985641e-62,0.39,0.578,"macrophage_FindMarkers","CLP vs Steady"
"Atp5h",0.459720865141968,5.12417197378815e-67,1.37122842018571e-62,0.887,0.877,"macrophage_FindMarkers","CLP vs Steady"
"9930111J21Rik2",-0.571219074316132,6.71005762605406e-67,1.79561142073207e-62,0.682,0.815,"macrophage_FindMarkers","CLP vs Steady"
"Cox7a2",0.582050052121394,1.12002785502051e-66,2.99719454003489e-62,0.805,0.749,"macrophage_FindMarkers","CLP vs Steady"
"Rplp1",0.272132862862473,1.70300327791319e-66,4.55723677169571e-62,0.98,0.982,"macrophage_FindMarkers","CLP vs Steady"
"Vps13b",-0.842574801637069,1.73168231051187e-66,4.63398186292976e-62,0.308,0.523,"macrophage_FindMarkers","CLP vs Steady"
"Kcnk6",-0.959447197912534,2.48504971983206e-66,6.64999305027059e-62,0.234,0.426,"macrophage_FindMarkers","CLP vs Steady"
"Tnrc18",-0.721438493566499,2.89321703652573e-66,7.74224878974285e-62,0.412,0.602,"macrophage_FindMarkers","CLP vs Steady"
"Ndufa2",0.56031148458273,5.69821116642527e-66,1.5248413081354e-61,0.804,0.752,"macrophage_FindMarkers","CLP vs Steady"
"Tent5a",-0.492305806693052,6.94403266489813e-66,1.85822314112674e-61,0.791,0.879,"macrophage_FindMarkers","CLP vs Steady"
"Srsf2",-0.517437514449846,7.66488037051398e-66,2.05112198714954e-61,0.73,0.847,"macrophage_FindMarkers","CLP vs Steady"
"Nedd8",0.546917534481191,8.50618777919772e-66,2.27625584971331e-61,0.82,0.793,"macrophage_FindMarkers","CLP vs Steady"
"Bank1",-0.720600944341956,9.09936213499696e-66,2.43498930732519e-61,0.428,0.626,"macrophage_FindMarkers","CLP vs Steady"
"Brwd1",-0.953897823431533,1.74746815337849e-65,4.67622477844085e-61,0.21,0.392,"macrophage_FindMarkers","CLP vs Steady"
"Rbm26",-0.655246761595521,3.07869409515665e-65,8.23858539863919e-61,0.427,0.618,"macrophage_FindMarkers","CLP vs Steady"
"Gm37472",-0.936530553603052,5.47519860217208e-65,1.46516314594125e-60,0.221,0.43,"macrophage_FindMarkers","CLP vs Steady"
"Uqcrq",0.641487609204698,8.48090207553409e-65,2.26948939541292e-60,0.778,0.72,"macrophage_FindMarkers","CLP vs Steady"
"Zfp36",-0.584779978232498,1.22478742932832e-64,3.27753116088259e-60,0.827,0.903,"macrophage_FindMarkers","CLP vs Steady"
"Atp5f1",0.48044191515671,1.54068074152774e-64,4.12286166432822e-60,0.813,0.793,"macrophage_FindMarkers","CLP vs Steady"
"Kif1b",-0.64224087939617,1.68507817710758e-64,4.50926920193989e-60,0.512,0.683,"macrophage_FindMarkers","CLP vs Steady"
"Nr3c1",-0.51298464407577,1.78199240770523e-64,4.76861168301921e-60,0.718,0.834,"macrophage_FindMarkers","CLP vs Steady"
"Tmem256",0.708398925731817,1.87292754536819e-64,5.01195411140528e-60,0.713,0.627,"macrophage_FindMarkers","CLP vs Steady"
"Itsn1",-0.655444237301832,1.91151389842289e-64,5.11521119217965e-60,0.578,0.743,"macrophage_FindMarkers","CLP vs Steady"
"Bola2",0.968808598710164,2.21938603588958e-64,5.93907703204053e-60,0.59,0.452,"macrophage_FindMarkers","CLP vs Steady"
"Gmfg",0.527147747512076,3.24117344765111e-64,8.67338014591437e-60,0.832,0.804,"macrophage_FindMarkers","CLP vs Steady"
"Fam71a",-1.38812526091667,3.2954478911198e-64,8.8186185566366e-60,0.135,0.312,"macrophage_FindMarkers","CLP vs Steady"
"Celf1",-0.684152330848351,6.4151352243468e-64,1.7166901860352e-59,0.399,0.595,"macrophage_FindMarkers","CLP vs Steady"
"Sec61b",0.606658883572589,6.50941320050449e-64,1.741918972455e-59,0.788,0.749,"macrophage_FindMarkers","CLP vs Steady"
"Dgkd",-0.668813839655125,6.67496372666811e-64,1.78622029325639e-59,0.393,0.579,"macrophage_FindMarkers","CLP vs Steady"
"Atp5j",0.531583627935736,1.01608526862995e-63,2.71904417885376e-59,0.838,0.813,"macrophage_FindMarkers","CLP vs Steady"
"Cfl1",0.377555049710238,1.48567543454479e-63,3.97566746284187e-59,0.936,0.94,"macrophage_FindMarkers","CLP vs Steady"
"Tsc22d1",-0.988642510456795,1.55582118616786e-63,4.16337749418519e-59,0.226,0.428,"macrophage_FindMarkers","CLP vs Steady"
"Tra2a",-0.531163427345532,1.87171549060736e-63,5.00871065286528e-59,0.595,0.758,"macrophage_FindMarkers","CLP vs Steady"
"Arrdc3",-0.887435950005058,2.16464108474938e-63,5.79257954278935e-59,0.302,0.493,"macrophage_FindMarkers","CLP vs Steady"
"Rsrp1",-0.346082250672462,5.08749410402739e-63,1.36141342223773e-58,0.893,0.937,"macrophage_FindMarkers","CLP vs Steady"
"Mfhas1",-0.862441783464525,5.78586848518049e-63,1.5482984066343e-58,0.246,0.437,"macrophage_FindMarkers","CLP vs Steady"
"Ubb",0.373097844531346,6.20253963944992e-63,1.6597996075168e-58,0.93,0.936,"macrophage_FindMarkers","CLP vs Steady"
